Time_stamp,Seconds,X,Y,Z,Profile,Activity
1/8/2020 19:24,0.01,-1.1743011,-3.3585663,-2.0927734,AR,stairsu
1/8/2020 19:24,0.01,-0.8224335,-3.2058563,-2.1129456,AR,stairsu
1/8/2020 19:24,0.01,-0.50660706,-2.9981537,-2.0500183,AR,stairsu
1/8/2020 19:24,0.01,-0.2598114,-2.7965698,-1.8973083,AR,stairsu
1/8/2020 19:24,0.01,-0.04663086,-2.513733,-1.6608887,AR,stairsu
1/8/2020 19:24,0.01,0.06454468,-2.2761078,-1.522232,AR,stairsu
1/8/2020 19:24,0.011,0.1402893,-1.9364624,-1.4177704,AR,stairsu
1/8/2020 19:24,0.009,0.20565796,-1.76297,-1.3921051,AR,stairsu
1/8/2020 19:24,0.011,0.3021698,-1.376297,-1.3328552,AR,stairsu
1/8/2020 19:24,0.009,0.33943176,-1.1227875,-1.3340912,AR,stairsu
1/8/2020 19:24,0.01,0.4365692,-0.83506775,-1.4244843,AR,stairsu
1/8/2020 19:24,0.01,0.49215698,-0.76420593,-1.4599152,AR,stairsu
1/8/2020 19:24,0.01,0.4689331,-0.8540039,-1.3310242,AR,stairsu
1/8/2020 19:24,0.011,0.34492493,-1.0751343,-1.1428833,AR,stairsu
1/8/2020 19:24,0.009,0.26856995,-1.1282806,-1.1624298,AR,stairsu
1/8/2020 19:24,0.01,0.24291992,-1.171051,-1.0268097,AR,stairsu
1/8/2020 19:24,0.01,0.35958862,-1.0293121,-0.8991394,AR,stairsu
1/8/2020 19:24,0.01,0.48971558,-0.65730286,-0.872879,AR,stairsu
1/8/2020 19:24,0.011,0.5850067,-0.1960907,-0.9034271,AR,stairsu
1/8/2020 19:24,0.009,0.68395996,0.20339966,-0.9400635,AR,stairsu
1/8/2020 19:24,0.01,0.88067627,0.37750244,-0.95106506,AR,stairsu
1/8/2020 19:24,0.01,1.0046692,0.31518555,-0.8771515,AR,stairsu
1/8/2020 19:24,0.01,1.0144501,0.1979065,-0.7323761,AR,stairsu
1/8/2020 19:24,0.011,0.93136597,0.029922485,-0.54667664,AR,stairsu
1/8/2020 19:24,0.009,0.7878113,-0.23947144,-0.3695221,AR,stairsu
1/8/2020 19:24,0.01,0.55262756,-0.63409424,-0.25712585,AR,stairsu
1/8/2020 19:24,0.011,0.32966614,-0.90042114,-0.19480896,AR,stairsu
1/8/2020 19:24,0.009,0.063934326,-0.96640015,-0.16365051,AR,stairsu
1/8/2020 19:24,0.01,-0.13336182,-0.96029663,-0.16854858,AR,stairsu
1/8/2020 19:24,0.01,-0.47973633,-0.83262634,-0.38601685,AR,stairsu
1/8/2020 19:24,0.01,-0.64527893,-0.72328186,-0.49353027,AR,stairsu
1/8/2020 19:24,0.01,-0.7362976,-0.6310425,-0.47947693,AR,stairsu
1/8/2020 19:24,0.01,-0.7637787,-0.78131104,-0.42510986,AR,stairsu
1/8/2020 19:24,0.01,-0.7827301,-1.0213776,-0.43670654,AR,stairsu
1/8/2020 19:24,0.01,-0.7876129,-1.233963,-0.44221497,AR,stairsu
1/8/2020 19:24,0.01,-0.83709717,-1.1893768,-0.44831848,AR,stairsu
1/8/2020 19:24,0.01,-0.9006195,-1.0983582,-0.4922943,AR,stairsu
1/8/2020 19:24,0.011,-0.9745331,-0.9938965,-0.5112457,AR,stairsu
1/8/2020 19:24,0.009,-1.009964,-0.93769836,-0.5130768,AR,stairsu
1/8/2020 19:24,0.01,-1.0405121,-0.86561584,-0.5326233,AR,stairsu
1/8/2020 19:24,0.01,-1.0392914,-0.83262634,-0.60409546,AR,stairsu
1/8/2020 19:24,0.01,-1.0319672,-0.83140564,-0.63645935,AR,stairsu
1/8/2020 19:24,0.01,-1.047226,-0.7990265,-0.66090393,AR,stairsu
1/8/2020 19:24,0.01,-1.1138153,-0.6334839,-0.6468506,AR,stairsu
1/8/2020 19:24,0.01,-1.2665253,-0.40257263,-0.5582733,AR,stairsu
1/8/2020 19:24,0.01,-1.3618317,-0.4068451,-0.46420288,AR,stairsu
1/8/2020 19:24,0.01,-1.4381866,-0.4215088,-0.34873962,AR,stairsu
1/8/2020 19:24,0.011,-1.4925537,-0.39585876,-0.19358826,AR,stairsu
1/8/2020 19:24,0.009,-1.5017242,-0.3622589,-0.11357117,AR,stairsu
1/8/2020 19:24,0.01,-1.4656677,-0.26634216,-0.084854126,AR,stairsu
1/8/2020 19:24,0.01,-1.3917542,-0.1600647,-0.13067627,AR,stairsu
1/8/2020 19:24,0.01,-1.2836304,-0.0635376,-0.19480896,AR,stairsu
1/8/2020 19:24,0.01,-1.154129,0.018920898,-0.26016235,AR,stairsu
1/8/2020 19:24,0.011,-1.0258484,0.08062744,-0.31332397,AR,stairsu
1/8/2020 19:24,0.009,-0.894516,-0.046432495,-0.34629822,AR,stairsu
1/8/2020 19:24,0.01,-0.87557983,-0.35186768,-0.3401947,AR,stairsu
1/8/2020 19:24,0.011,-0.9433899,-0.794754,-0.30415344,AR,stairsu
1/8/2020 19:24,0.009,-1.091217,-1.0769653,-0.31881714,AR,stairsu
1/8/2020 19:24,0.01,-1.1694031,-1.2614594,-0.40983582,AR,stairsu
1/8/2020 19:24,0.01,-1.193222,-1.0934601,-0.3401947,AR,stairsu
1/8/2020 19:24,0.01,-1.1553497,-0.77641296,-0.24305725,AR,stairsu
1/8/2020 19:24,0.011,-1.0960999,-0.52352905,-0.16914368,AR,stairsu
1/8/2020 19:24,0.009,-0.5341034,0.35246277,0.10572815,AR,stairsu
1/8/2020 19:24,0.01,-0.13398743,0.44041443,0.19186401,AR,stairsu
1/8/2020 19:24,0.011,0.24414062,0.3781128,0.27677917,AR,stairsu
1/8/2020 19:24,0.009,0.37425232,0.27609253,0.30792236,AR,stairsu
1/8/2020 19:24,0.01,0.46955872,-0.15882874,0.1882019,AR,stairsu
1/8/2020 19:24,0.01,0.45733643,-0.56018066,0.034866333,AR,stairsu
1/8/2020 19:24,0.01,0.30827332,-0.8356781,-0.072021484,AR,stairsu
1/8/2020 19:24,0.011,-0.105270386,-0.95539856,-0.0769043,AR,stairsu
1/8/2020 19:24,0.009,-0.40826416,-0.8552246,0.001281738,AR,stairsu
1/8/2020 19:24,0.01,-0.779068,-0.52290344,0.10328674,AR,stairsu
1/8/2020 19:24,0.01,-0.749115,-0.29933167,0.29144287,AR,stairsu
1/8/2020 19:24,0.01,-0.3710022,0.036026,0.620697,AR,stairsu
1/8/2020 19:24,0.01,-0.07472229,0.28526306,0.8998718,AR,stairsu
1/8/2020 19:24,0.01,0.3168335,0.64445496,1.3763428,AR,stairsu
1/8/2020 19:24,0.01,0.77804565,1.219284,1.9774323,AR,stairsu
1/8/2020 19:24,0.011,1.1549377,1.6340637,2.4038239,AR,stairsu
1/8/2020 19:24,0.01,1.595993,2.1233673,2.719635,AR,stairsu
1/8/2020 19:24,0.009,1.9258728,2.470337,2.843048,AR,stairsu
1/8/2020 19:24,0.011,2.2105255,2.7122498,2.755066,AR,stairsu
1/8/2020 19:24,0.009,2.41333,2.758667,2.4679718,AR,stairsu
1/8/2020 19:24,0.01,2.4964142,2.626114,2.2169037,AR,stairsu
1/8/2020 19:24,0.01,2.4017334,2.5619812,1.4264374,AR,stairsu
1/8/2020 19:24,0.01,1.1164551,4.077545,0.58221436,AR,stairsu
1/8/2020 19:24,0.011,0.30645752,4.494766,0.26089478,AR,stairsu
1/8/2020 19:24,0.009,-0.1895752,3.6206207,0.08129883,AR,stairsu
1/8/2020 19:24,0.01,-0.39848328,2.3707733,-0.009109497,AR,stairsu
1/8/2020 19:24,0.01,-0.67948914,1.6132965,-0.06347656,AR,stairsu
1/8/2020 19:24,0.011,-0.999588,0.7947235,-0.18380737,AR,stairsu
1/8/2020 19:24,0.009,-1.2103271,0.346344,-0.23756409,AR,stairsu
1/8/2020 19:24,0.01,-1.4155884,0.10076904,-0.24246216,AR,stairsu
1/8/2020 19:24,0.01,-1.3453369,0.13375854,-0.15266418,AR,stairsu
1/8/2020 19:24,0.01,-1.1272583,0.527771,-0.11904907,AR,stairsu
1/8/2020 19:24,0.011,-0.79371643,0.864975,-0.17892456,AR,stairsu
1/8/2020 19:24,0.009,-0.33067322,0.58703613,-0.108673096,AR,stairsu
1/8/2020 19:24,0.011,0.008346558,0.15452576,0.043426514,AR,stairsu
1/8/2020 19:24,0.009,0.30949402,-0.18876648,0.06297302,AR,stairsu
1/8/2020 19:24,0.01,0.49765015,-0.36531067,0.063583374,AR,stairsu
1/8/2020 19:24,0.01,0.6131134,-0.065979004,0.07090759,AR,stairsu
1/8/2020 19:24,0.01,0.6393738,0.6304016,0.06541443,AR,stairsu
1/8/2020 19:24,0.011,0.5929413,1.280365,0.11489868,AR,stairsu
1/8/2020 19:24,0.009,0.49642944,1.656662,0.2016449,AR,stairsu
1/8/2020 19:24,0.01,0.29057312,1.8014374,0.26638794,AR,stairsu
1/8/2020 19:24,0.01,-0.05822754,1.7702789,0.3329773,AR,stairsu
1/8/2020 19:24,0.01,-0.44430542,0.7947235,0.55900574,AR,stairsu
1/8/2020 19:24,0.01,-0.7112427,0.28709412,0.40872192,AR,stairsu
1/8/2020 19:24,0.011,-1.1492462,-0.2828369,0.026321411,AR,stairsu
1/8/2020 19:24,0.01,-1.3691711,-0.57299805,-0.18685913,AR,stairsu
1/8/2020 19:24,0.009,-1.3453369,-0.8063507,-0.1734314,AR,stairsu
1/8/2020 19:24,0.01,-1.1987305,-0.76908875,0.021438599,AR,stairsu
1/8/2020 19:24,0.01,-1.0295258,-0.75686646,0.19735718,AR,stairsu
1/8/2020 19:24,0.011,-0.9073334,-0.9419708,0.30303955,AR,stairsu
1/8/2020 19:24,0.009,-0.9421692,-1.0946808,0.32443237,AR,stairsu
1/8/2020 19:24,0.011,-1.1816254,-1.0989532,0.3378601,AR,stairsu
1/8/2020 19:24,0.009,-1.4400177,-0.91815186,0.3879547,AR,stairsu
1/8/2020 19:24,0.01,-1.7814941,-0.7807007,0.39222717,AR,stairsu
1/8/2020 19:24,0.01,-1.9000092,-0.6212616,0.24989319,AR,stairsu
1/8/2020 19:24,0.01,-1.8749542,-0.52168274,-0.17770386,AR,stairsu
1/8/2020 19:24,0.011,-1.8682404,-0.45755005,-0.5313873,AR,stairsu
1/8/2020 19:24,0.009,-1.9769745,-0.36958313,-0.86676025,AR,stairsu
1/8/2020 19:24,0.01,-2.124817,-0.38912964,-1.0494232,AR,stairsu
1/8/2020 19:24,0.01,-2.0637207,-0.33415222,-1.0555267,AR,stairsu
1/8/2020 19:24,0.011,-1.7924957,-0.4276123,-0.9754944,AR,stairsu
1/8/2020 19:24,0.009,-1.6141205,-0.48931885,-0.89608765,AR,stairsu
1/8/2020 19:24,0.01,-1.4155884,-0.5290222,-0.76841736,AR,stairsu
1/8/2020 19:24,0.01,-1.3972626,-0.51130676,-0.74458313,AR,stairsu
1/8/2020 19:24,0.01,-1.4974365,-0.38912964,-0.8637085,AR,stairsu
1/8/2020 19:24,0.01,-1.67276,-0.1789856,-1.0952301,AR,stairsu
1/8/2020 19:24,0.01,-1.804718,0.05923462,-1.3236847,AR,stairsu
1/8/2020 19:24,0.01,-1.8444214,0.31459045,-1.5546112,AR,stairsu
1/8/2020 19:24,0.011,-1.801651,0.46852112,-1.634018,AR,stairsu
1/8/2020 19:24,0.009,-1.7271271,0.56993103,-1.6034698,AR,stairsu
1/8/2020 19:24,0.01,-1.659317,0.5827484,-1.5014496,AR,stairsu
1/8/2020 19:24,0.01,-1.6416168,0.5363312,-1.3585205,AR,stairsu
1/8/2020 19:24,0.011,-1.6794891,0.5424347,-1.1954193,AR,stairsu
1/8/2020 19:24,0.009,-1.7558441,0.6035156,-1.1734314,AR,stairsu
1/8/2020 19:24,0.01,-1.8547974,0.5998535,-1.2076416,AR,stairsu
1/8/2020 19:24,0.01,-1.9329834,0.736084,-1.167923,AR,stairsu
1/8/2020 19:24,0.011,-1.9635315,0.8130493,-1.141037,AR,stairsu
1/8/2020 19:24,0.009,-1.9818573,0.8081665,-1.1129456,AR,stairsu
1/8/2020 19:24,0.01,-1.996521,0.709198,-1.0591888,AR,stairsu
1/8/2020 19:24,0.01,-1.9427643,0.5436554,-0.98283386,AR,stairsu
1/8/2020 19:24,0.011,-1.8132629,0.10261536,-0.80506897,AR,stairsu
1/8/2020 19:24,0.009,-1.6575012,-0.19242859,-0.662735,AR,stairsu
1/8/2020 19:24,0.01,-1.4552917,-0.4398346,-0.61569214,AR,stairsu
1/8/2020 19:24,0.01,-1.2665253,-0.52412415,-0.6663971,AR,stairsu
1/8/2020 19:24,0.01,-1.1461945,-0.45143127,-0.7757416,AR,stairsu
1/8/2020 19:24,0.01,-1.0979309,-0.33720398,-0.9015808,AR,stairsu
1/8/2020 19:24,0.011,-1.140686,-0.23641968,-0.9925995,AR,stairsu
1/8/2020 19:24,0.009,-1.181015,-0.19548035,-0.9877167,AR,stairsu
1/8/2020 19:24,0.01,-1.2139893,-0.16921997,-0.90953064,AR,stairsu
1/8/2020 19:24,0.01,-1.2188873,-0.19303894,-0.833786,AR,stairsu
1/8/2020 19:24,0.011,-1.1822357,-0.19181824,-0.75253296,AR,stairsu
1/8/2020 19:24,0.009,-1.0692139,-0.18998718,-0.6822815,AR,stairsu
1/8/2020 19:24,0.01,-0.8743439,-0.13562012,-0.6407471,AR,stairsu
1/8/2020 19:24,0.01,-0.68559265,-0.15211487,-0.6822815,AR,stairsu
1/8/2020 19:24,0.011,-0.4076538,-0.21868896,-0.74276733,AR,stairsu
1/8/2020 19:24,0.009,-0.11198425,-0.29077148,-0.77207947,AR,stairsu
1/8/2020 19:24,0.01,0.099975586,-0.13989258,-0.77085876,AR,stairsu
1/8/2020 19:24,0.01,0.20077515,0.18385315,-0.7977295,AR,stairsu
1/8/2020 19:24,0.011,0.14701843,0.48684692,-0.81973267,AR,stairsu
1/8/2020 19:24,0.009,-0.006912231,0.7556305,-0.820343,AR,stairsu
1/8/2020 19:24,0.011,-0.1895752,1.1636963,-0.8099518,AR,stairsu
1/8/2020 19:24,0.01,-0.3526764,1.5876312,-0.80018616,AR,stairsu
1/8/2020 19:24,0.009,-0.48461914,2.0800018,-0.76109314,AR,stairsu
1/8/2020 19:24,0.01,-0.5493622,2.7079773,-0.67678833,AR,stairsu
1/8/2020 19:24,0.011,-0.5365448,3.397644,-0.6083679,AR,stairsu
1/8/2020 19:24,0.009,-0.48156738,4.142914,-0.6095886,AR,stairsu
1/8/2020 19:24,0.01,-0.4045868,5.029892,-0.6126404,AR,stairsu
1/8/2020 19:24,0.01,-0.2769165,5.750717,-0.56925964,AR,stairsu
1/8/2020 19:24,0.01,-0.13580322,6.1819916,-0.5533905,AR,stairsu
1/8/2020 19:24,0.01,0.054763794,6.49292,-0.5301666,AR,stairsu
1/8/2020 19:24,0.011,0.29360962,6.6309814,-0.58699036,AR,stairsu
1/8/2020 19:24,0.009,0.5617981,6.591278,-0.7262573,AR,stairsu
1/8/2020 19:24,0.01,0.7872009,6.431839,-0.9871063,AR,stairsu
1/8/2020 19:24,0.011,0.76704407,6.182602,-1.1789093,AR,stairsu
1/8/2020 19:24,0.009,0.580719,5.6560364,-1.3688965,AR,stairsu
1/8/2020 19:24,0.01,0.24047852,4.707962,-1.401886,AR,stairsu
1/8/2020 19:24,0.01,-0.11566162,3.588852,-1.1880798,AR,stairsu
1/8/2020 19:24,0.011,-0.37649536,2.6945343,-0.8905792,AR,stairsu
1/8/2020 19:24,0.009,-0.57380676,1.9517059,-0.57476807,AR,stairsu
1/8/2020 19:24,0.01,-0.6666565,1.37323,-0.3401947,AR,stairsu
1/8/2020 19:24,0.01,-0.699646,1.0085297,-0.21313477,AR,stairsu
1/8/2020 19:24,0.011,-0.77111816,0.8527527,-0.22106934,AR,stairsu
1/8/2020 19:24,0.009,-0.8798523,0.9242401,-0.26260376,AR,stairsu
1/8/2020 19:24,0.01,-1.1608582,1.075119,-0.37806702,AR,stairsu
1/8/2020 19:24,0.01,-1.2989044,1.0580139,-0.48008728,AR,stairsu
1/8/2020 19:24,0.011,-1.4021454,0.99142456,-0.5167389,AR,stairsu
1/8/2020 19:24,0.009,-1.3978729,0.86680603,-0.5252838,AR,stairsu
1/8/2020 19:24,0.01,-1.3459473,0.7605133,-0.5130768,AR,stairsu
1/8/2020 19:24,0.01,-1.2188873,0.58947754,-0.51246643,AR,stairsu
1/8/2020 19:24,0.01,-1.0973206,0.49479675,-0.5008545,AR,stairsu
1/8/2020 19:24,0.012,-0.986145,0.43615723,-0.5191803,AR,stairsu
1/8/2020 19:24,0.009,-0.9042969,0.40560913,-0.59980774,AR,stairsu
1/8/2020 19:24,0.009,-0.86335754,0.40560913,-0.71281433,AR,stairsu
1/8/2020 19:24,0.01,-0.8236542,0.43737793,-0.8569946,AR,stairsu
1/8/2020 19:24,0.01,-0.7717285,0.44958496,-0.9700012,AR,stairsu
1/8/2020 19:24,0.011,-0.6929321,0.40682983,-0.9956665,AR,stairsu
1/8/2020 19:24,0.009,-0.5890808,0.31459045,-0.9516754,AR,stairsu
1/8/2020 19:24,0.01,-0.4583435,0.14720154,-0.8600464,AR,stairsu
1/8/2020 19:24,0.01,-0.3929901,0.025039673,-0.7726898,AR,stairsu
1/8/2020 19:24,0.01,-0.36732483,-0.078201294,-0.68289185,AR,stairsu
1/8/2020 19:24,0.011,-0.3392334,-0.13623047,-0.59799194,AR,stairsu
1/8/2020 19:24,0.009,-0.31053162,-0.1282959,-0.57232666,AR,stairsu
1/8/2020 19:24,0.01,-0.23843384,-0.023834229,-0.54971313,AR,stairsu
1/8/2020 19:24,0.012,-0.1443634,0.0677948,-0.55522156,AR,stairsu
1/8/2020 19:24,0.008,-0.04663086,0.15026855,-0.5790405,AR,stairsu
1/8/2020 19:24,0.011,0.016281128,0.24250793,-0.60531616,AR,stairsu
1/8/2020 19:24,0.011,0.030944824,0.29992676,-0.6346283,AR,stairsu
1/8/2020 19:24,0.008,-0.02279663,0.3866577,-0.70243835,AR,stairsu
1/8/2020 19:24,0.01,-0.08267212,0.42393494,-0.740921,AR,stairsu
1/8/2020 19:24,0.012,-0.11198425,0.43125916,-0.74642944,AR,stairsu
1/8/2020 19:24,0.008,-0.11198425,0.42575073,-0.715271,AR,stairsu
1/8/2020 19:24,0.01,-0.11381531,0.41415405,-0.6218109,AR,stairsu
