time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
18.165785,-0.466054,0.197103,1.307064
18.195906,-0.460134,0.125448,1.183974
18.226027,-0.460479,0.098650,1.093461
18.266188,-0.322828,-0.019568,0.898393
18.296310,-0.043136,-0.059538,0.739630
18.326431,0.114327,-0.019421,0.518282
18.366591,-0.160953,-0.314595,0.266628
18.396712,0.109622,-0.459509,0.029293
18.426833,0.191827,-0.470141,-0.224964
18.466996,0.444441,-0.417911,-0.308082
18.497116,0.960083,-0.397311,-0.640690
18.527237,0.375182,-0.137839,-0.968224
18.567398,1.090143,-0.799460,-1.380168
18.597519,0.582109,-0.494611,-1.154135
18.627640,0.179726,-0.921905,-0.968440
18.667801,0.315696,-0.853062,-1.178187
18.697922,0.062564,-0.772994,-1.183966
18.728043,-0.117274,-0.750003,-1.237870
18.768204,-0.045719,-0.742441,-1.063083
18.798325,0.164024,-0.833672,-1.009984
18.828447,0.193654,-0.664902,-1.019444
18.858568,0.106560,-0.697585,-0.956376
18.898728,0.216681,-0.819666,-0.797627
18.928849,0.293350,-0.697387,-0.789966
18.958970,0.048288,-0.656924,-0.726253
18.999133,0.082917,-0.625545,-0.432170
19.029253,0.026747,-0.604838,-0.233147
19.059374,-0.199715,-0.636796,-0.100364
19.099535,-0.622764,-0.341730,0.092809
19.129656,-0.138974,0.051559,0.354233
19.159777,0.648195,0.137958,0.377183
19.199938,0.638110,-0.153169,0.168256
19.230059,-0.011492,-0.177731,-0.026595
19.260180,-0.123631,-0.277965,-0.138428
19.300341,0.155125,-0.078451,-0.188176
19.330462,0.242906,0.060822,-0.183588
19.360583,0.308663,0.006005,-0.140370
19.400745,0.598473,0.199508,-0.251023
19.430866,0.593694,0.135485,-0.446592
19.460987,0.492862,0.086726,-0.417942
19.501148,0.576590,0.237685,-0.405591
19.531269,0.241680,0.099788,-0.350128
19.561390,-0.033761,0.403085,-0.274065
19.601551,-0.282786,1.184096,-0.166023
19.631672,-0.169887,1.607978,0.018760
19.661793,0.049250,1.843120,0.432060
19.691914,0.655614,1.685105,0.871914
19.732075,0.374449,1.100810,1.032717
19.762196,-0.285581,0.689373,1.029902
19.792317,-0.225513,0.844875,1.318614
19.832478,0.099746,1.055951,1.165202
19.862599,-0.325184,0.705297,0.869765
19.892720,-0.492634,0.753299,0.979504
19.932882,-0.618824,0.530856,1.368780
19.963003,-0.898529,0.371127,1.265543
19.993124,-0.989002,0.327939,1.454695
20.035765,-0.324814,0.242649,1.209346
