time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
6.453710,-0.005985,-0.001948,-0.002553
6.483829,0.005100,0.000427,-0.006852
6.513948,0.005023,0.004259,-0.003394
6.544067,0.003058,-0.000789,0.002580
6.584226,-0.002194,0.000390,0.002446
6.614345,-0.002656,-0.002483,0.000742
6.644464,0.003907,0.000115,-0.004599
6.684623,-0.006450,-0.005568,0.000689
6.714742,-0.009067,-0.003523,0.000728
6.744861,0.000116,-0.005017,-0.006292
6.785020,-0.001920,0.000471,-0.005675
6.815139,0.003224,0.000766,-0.000942
6.845259,-0.001323,0.000140,0.002340
6.885417,-0.003493,-0.001500,-0.000998
6.915537,-0.000909,0.001235,-0.003298
6.945656,-0.002239,0.000123,-0.002417
6.985814,-0.001724,-0.002597,-0.001539
7.015934,-0.001122,-0.004175,-0.003080
7.046053,0.002651,-0.003524,-0.003373
7.086213,-0.004310,-0.000612,0.000560
7.116332,-0.000280,-0.003734,0.000079
7.146451,0.006326,-0.002923,-0.002790
7.186610,0.001186,-0.004930,-0.001488
7.216729,0.001010,-0.002533,-0.001958
7.246848,-0.000688,-0.001569,-0.003102
7.287007,-0.002443,-0.003067,-0.003336
7.317126,0.002508,0.000799,-0.005376
7.347245,-0.001156,0.002934,-0.003037
7.377364,0.003525,-0.003110,0.001086
7.417523,0.003902,-0.000555,-0.001076
7.447642,-0.003668,-0.005361,-0.002828
7.477761,-0.001117,-0.001917,-0.002402
7.517920,0.001866,-0.005723,-0.000127
7.548039,-0.003801,-0.001148,0.002304
7.578158,0.000193,-0.001428,-0.002271
7.618317,-0.002076,-0.002247,-0.002089
7.648436,0.000807,-0.000038,0.000913
7.678555,0.001313,0.000023,-0.000014
7.718714,0.001397,-0.004218,-0.005853
7.748833,0.000404,0.000299,-0.003880
7.778952,0.001287,-0.002370,0.000095
7.819111,-0.004373,-0.002830,-0.000767
7.849230,-0.002737,-0.001827,-0.003153
7.879349,0.000640,-0.004312,-0.000718
7.919508,0.002427,0.001697,-0.003096
7.949627,-0.004800,-0.004182,-0.000115
7.979746,0.000178,-0.003215,-0.004663
8.024900,-0.002467,-0.000425,-0.003553
8.055019,-0.003890,-0.000792,-0.002953
8.085137,-0.004720,-0.003450,-0.001513
8.125296,0.001991,-0.001391,-0.001341
8.155415,-0.004136,-0.005463,-0.002643
8.185535,-0.007925,-0.002056,0.000533
8.225693,0.005263,-0.000622,-0.006736
8.255812,-0.002237,0.004353,-0.001448
8.285932,-0.002887,-0.004092,0.004194
8.326090,-0.001001,-0.000720,-0.002468
8.356210,-0.001225,-0.005772,-0.005748
8.386329,-0.001494,0.000189,-0.000697
8.426487,0.000076,-0.001941,0.003731
8.456607,0.005652,-0.003978,-0.000876
8.486726,0.004384,-0.001697,-0.004362
8.526885,0.000955,-0.001590,-0.000027
8.557004,-0.000848,-0.001035,-0.000614
8.587123,0.001146,-0.000985,-0.001852
8.617242,0.004029,-0.002875,-0.004243
8.657401,-0.003563,-0.001923,-0.004050
8.687520,0.004739,-0.000548,-0.002774
8.717639,0.002502,-0.000621,-0.004219
8.757798,-0.004956,-0.001350,-0.001453
8.787917,0.002952,0.001014,-0.003588
8.818036,-0.004113,-0.000810,-0.002193
8.858195,-0.001734,-0.002774,-0.003282
8.888314,-0.001808,0.001018,-0.001385
8.918433,-0.003557,-0.001464,-0.003301
8.958592,-0.002699,-0.005173,-0.003461
8.988711,0.000463,-0.003536,-0.005111
9.018830,-0.001320,0.000957,-0.004440
9.058989,-0.005140,-0.004823,-0.001926
9.089109,0.006319,-0.001497,-0.004133
9.119228,0.000284,0.001214,-0.008597
9.159387,-0.005186,-0.002075,0.001327
9.189506,-0.005000,-0.004756,0.000413
9.219625,-0.003839,-0.001063,-0.003033
9.259784,-0.005021,-0.007940,-0.004641
9.289903,0.001328,-0.003034,-0.000418
9.320022,-0.007394,-0.009215,0.006075
9.360181,0.000257,0.003156,-0.004150
9.390300,-0.000589,-0.000294,-0.004786
9.420419,-0.001276,0.002400,-0.003150
9.450539,-0.000986,0.003772,-0.003278
9.490697,-0.005876,0.002014,-0.001642
9.520816,-0.003546,-0.003016,-0.003015
9.550936,-0.001529,-0.003184,-0.003202
9.591094,-0.003953,-0.001256,-0.004838
9.621214,-0.010080,-0.000901,-0.005302
9.651333,-0.011334,-0.003793,0.000431
9.691491,-0.007307,-0.000722,-0.005845
9.721611,-0.000344,-0.001601,-0.004626
9.751730,-0.000766,-0.004236,-0.001013
9.791889,-0.002810,-0.002514,-0.001336
9.822008,-0.004337,-0.000885,-0.001859
9.852127,-0.006169,-0.000789,-0.003538
9.892286,0.002337,0.001236,-0.008923
