Date_time,,X,Y,Z,Profile,Activity
1/8/2020 19:25,0.011,-13.244278,-2.7062836,-3.9457703,AR,stairsu
1/8/2020 19:25,0.009,-11.703293,-2.6440735,-3.603592,AR,stairsu
1/8/2020 19:25,0.011,-8.477768,-2.0195465,-3.2518463,AR,stairsu
1/8/2020 19:25,0.009,-6.197418,-1.421341,-3.012558,AR,stairsu
1/8/2020 19:25,0.01,-4.689926,-1.2849426,-2.7158508,AR,stairsu
1/8/2020 19:25,0.011,-4.003189,-1.1916199,-2.0482635,AR,stairsu
1/8/2020 19:25,0.009,-3.6418762,-2.8139648,0.047851562,AR,stairsu
1/8/2020 19:25,0.01,-7.475174,-2.1511536,-1.8735809,AR,stairsu
1/8/2020 19:25,0.01,-9.956543,-1.4165497,-0.2536316,AR,stairsu
1/8/2020 19:25,0.011,-10.248459,-1.8257294,0.8374939,AR,stairsu
1/8/2020 19:25,0.009,-9.451645,-1.5720825,1.6486511,AR,stairsu
1/8/2020 19:25,0.01,-6.8841553,-1.1198425,1.3375854,AR,stairsu
1/8/2020 19:25,0.01,-5.30249,-1.7419739,0.00239563,AR,stairsu
1/8/2020 19:25,0.011,-5.36232,-0.550354,-0.110076904,AR,stairsu
1/8/2020 19:25,0.009,-5.922241,-0.36849976,0.34934998,AR,stairsu
1/8/2020 19:25,0.011,-6.805191,-1.0049896,1.1437683,AR,stairsu
1/8/2020 19:25,0.009,-7.6211395,-0.9140625,1.655838,AR,stairsu
1/8/2020 19:25,0.01,-8.681168,0.086135864,2.5986023,AR,stairsu
1/8/2020 19:25,0.011,-8.989838,0.32063293,3.385849,AR,stairsu
1/8/2020 19:25,0.009,-9.446869,0.4737854,3.6825562,AR,stairsu
1/8/2020 19:25,0.011,-8.807983,-0.8183441,3.1250305,AR,stairsu
1/8/2020 19:25,0.01,-9.454041,0.035888672,2.6943207,AR,stairsu
1/8/2020 19:25,0.009,-9.12384,-1.4644012,2.2061768,AR,stairsu
1/8/2020 19:25,0.011,-10.698303,-2.720642,1.6247253,AR,stairsu
1/8/2020 19:25,0.01,-11.42334,-2.486145,1.3543396,AR,stairsu
1/8/2020 19:25,0.009,-11.56691,-1.5314026,1.7898254,AR,stairsu
1/8/2020 19:25,0.01,-10.088135,-1.2658081,5.0895386,AR,stairsu
1/8/2020 19:25,0.011,-10.198212,0.8829498,5.6661987,AR,stairsu
1/8/2020 19:25,0.009,-9.286545,2.354538,5.6111755,AR,stairsu
1/8/2020 19:25,0.01,-9.119049,1.804184,5.3479614,AR,stairsu
1/8/2020 19:25,0.01,-8.149948,0.44267273,4.443466,AR,stairsu
1/8/2020 19:25,0.011,-8.164307,-0.68196106,5.2259216,AR,stairsu
1/8/2020 19:25,0.009,-8.535202,-0.41874695,5.613556,AR,stairsu
1/8/2020 19:25,0.01,-8.099701,0.15074158,6.0538483,AR,stairsu
1/8/2020 19:25,0.01,-7.183258,0.5048828,6.9344025,AR,stairsu
1/8/2020 19:25,0.011,-6.5970154,1.935791,6.20459,AR,stairsu
1/8/2020 19:25,0.01,-5.0081787,1.7156525,5.6661987,AR,stairsu
1/8/2020 19:25,0.009,-5.8815613,0.78245544,5.9102783,AR,stairsu
1/8/2020 19:25,0.011,-6.611374,0.23928833,6.4366913,AR,stairsu
1/8/2020 19:25,0.01,-6.496521,1.8640137,6.838684,AR,stairsu
1/8/2020 19:25,0.009,-6.1256256,2.268402,6.3960114,AR,stairsu
1/8/2020 19:25,0.01,-5.0608215,2.794815,6.0227356,AR,stairsu
1/8/2020 19:25,0.011,-4.237686,3.345169,6.4319153,AR,stairsu
1/8/2020 19:25,0.009,-3.6993103,3.706482,6.723831,AR,stairsu
1/8/2020 19:25,0.01,-3.9505463,4.1850433,7.3938293,AR,stairsu
1/8/2020 19:25,0.011,-4.4027863,5.3862457,9.422943,AR,stairsu
1/8/2020 19:25,0.009,-4.6492615,5.7332,10.291534,AR,stairsu
1/8/2020 19:25,0.01,-4.7234344,6.2165527,9.958923,AR,stairsu
1/8/2020 19:25,0.011,-3.3954163,6.7118683,8.73381,AR,stairsu
1/8/2020 19:25,0.009,-3.0747833,6.9056854,7.623535,AR,stairsu
1/8/2020 19:25,0.01,-3.5796661,6.8243256,6.192627,AR,stairsu
1/8/2020 19:25,0.011,-4.43869,5.991623,5.345566,AR,stairsu
1/8/2020 19:25,0.009,-4.5607147,5.01297,5.350357,AR,stairsu
1/8/2020 19:25,0.011,-4.381256,4.352539,5.7140656,AR,stairsu
1/8/2020 19:25,0.009,-4.216156,3.0341034,4.7234344,AR,stairsu
1/8/2020 19:25,0.011,-2.0003967,2.9407806,5.065613,AR,stairsu
1/8/2020 19:25,0.009,-1.9238281,2.165512,4.2137604,AR,stairsu
1/8/2020 19:25,0.011,-3.2398834,0.928421,5.3288116,AR,stairsu
1/8/2020 19:25,0.009,-3.4743805,0.55274963,6.049057,AR,stairsu
1/8/2020 19:25,0.011,-4.2065887,0.20817566,7.7072754,AR,stairsu
1/8/2020 19:25,0.01,-7.4201508,0.6197357,10.334595,AR,stairsu
1/8/2020 19:25,0.018,-10.348953,5.962921,13.404587,AR,stairsu
1/8/2020 19:25,0.001,-10.348953,5.962921,13.404587,AR,stairsu
1/8/2020 19:25,0.011,-4.307083,1.3160553,10.1814575,AR,stairsu
1/8/2020 19:25,0.009,-6.5611267,1.9286194,7.858032,AR,stairsu
1/8/2020 19:25,0.01,-9.674179,2.7972107,8.688339,AR,stairsu
1/8/2020 19:25,0.011,-11.36113,3.0723877,8.930008,AR,stairsu
1/8/2020 19:25,0.009,-11.392227,3.2087708,8.927628,AR,stairsu
1/8/2020 19:25,0.01,-10.3537445,4.220932,9.9756775,AR,stairsu
1/8/2020 19:25,0.01,-9.363113,4.833496,11.887543,AR,stairsu
1/8/2020 19:25,0.011,-8.896515,5.194824,13.698914,AR,stairsu
1/8/2020 19:25,0.009,-8.566299,4.8143616,14.081757,AR,stairsu
1/8/2020 19:25,0.01,-7.6378937,4.4889374,15.134598,AR,stairsu
1/8/2020 19:25,0.011,-7.1210327,4.543976,15.448059,AR,stairsu
1/8/2020 19:25,0.009,-6.8434753,4.4267273,14.409576,AR,stairsu
1/8/2020 19:25,0.01,-6.2668,4.6253204,13.349564,AR,stairsu
1/8/2020 19:25,0.011,-5.950943,4.7688904,12.473785,AR,stairsu
1/8/2020 19:25,0.009,-5.0033875,4.1563263,12.076584,AR,stairsu
1/8/2020 19:25,0.011,-4.546356,3.8022003,12.1866455,AR,stairsu
1/8/2020 19:25,0.009,-4.4578247,3.2446747,11.877975,AR,stairsu
1/8/2020 19:25,0.01,-4.484146,2.9575348,11.296524,AR,stairsu
1/8/2020 19:25,0.01,-4.496109,2.5292206,10.403992,AR,stairsu
1/8/2020 19:25,0.011,-4.4362946,2.3377838,9.044876,AR,stairsu
1/8/2020 19:25,0.009,-3.7088776,2.325821,7.113861,AR,stairsu
1/8/2020 19:25,0.01,-3.2303162,2.3401794,5.802597,AR,stairsu
1/8/2020 19:25,0.01,-3.0101776,2.629715,5.276169,AR,stairsu
1/8/2020 19:25,0.01,-3.952942,3.5677032,7.257431,AR,stairsu
1/8/2020 19:25,0.011,-3.0771637,2.9001007,9.284149,AR,stairsu
1/8/2020 19:25,0.009,-2.0650024,1.7874451,10.715057,AR,stairsu
1/8/2020 19:25,0.01,-1.3543396,1.414154,11.15773,AR,stairsu
1/8/2020 19:25,0.01,-0.6388855,1.2346954,10.995026,AR,stairsu
1/8/2020 19:25,0.01,-0.22732544,0.899704,10.1814575,AR,stairsu
1/8/2020 19:25,0.011,-0.18902588,0.7298126,9.119049,AR,stairsu
1/8/2020 19:25,0.009,-0.055038452,0.6963043,7.944168,AR,stairsu
1/8/2020 19:25,0.01,0.29193115,0.6963043,7.4201508,AR,stairsu
1/8/2020 19:25,0.011,0.7417755,0.9188385,7.6953125,AR,stairsu
1/8/2020 19:25,0.009,0.928421,1.0839539,8.585449,AR,stairsu
1/8/2020 19:25,0.01,0.30867004,0.9714813,9.4205475,AR,stairsu
1/8/2020 19:25,0.01,-0.6915283,0.49771118,10.057037,AR,stairsu
1/8/2020 19:25,0.01,-1.3639069,0.24645996,10.231705,AR,stairsu
1/8/2020 19:25,0.011,-1.5122681,0.29193115,9.994827,AR,stairsu
1/8/2020 19:25,0.009,-1.282547,0.45703125,9.748352,AR,stairsu
1/8/2020 19:25,0.01,-0.6508484,0.7728882,9.769897,AR,stairsu
1/8/2020 19:25,0.011,-0.086135864,1.071991,9.600006,AR,stairsu
1/8/2020 19:25,0.009,-0.13160706,1.071991,9.413361,AR,stairsu
1/8/2020 19:25,0.011,-0.37327576,1.1150513,9.633499,AR,stairsu
1/8/2020 19:25,0.009,-0.8805542,1.031311,10.037888,AR,stairsu
1/8/2020 19:25,0.01,-0.99780273,0.8685913,10.442276,AR,stairsu
1/8/2020 19:25,0.011,-0.7920227,0.36610413,10.564316,AR,stairsu
1/8/2020 19:25,0.012,-0.5312042,0.3756714,11.016556,AR,stairsu
1/8/2020 19:25,0.007,-0.117248535,0.4857483,11.155334,AR,stairsu
1/8/2020 19:25,0.01,0.21296692,0.5431671,11.1362,AR,stairsu
1/8/2020 19:25,0.01,0.32063293,0.9188385,10.660019,AR,stairsu
1/8/2020 19:25,0.011,0.84706116,0.9762726,9.686142,AR,stairsu
1/8/2020 19:25,0.009,1.2107697,0.5288086,9.135803,AR,stairsu
1/8/2020 19:25,0.011,1.0169525,0.6053772,8.583054,AR,stairsu
1/8/2020 19:25,0.009,0.94277954,0.7920227,8.559128,AR,stairsu
1/8/2020 19:25,0.01,0.17945862,2.222931,8.128418,AR,stairsu
1/8/2020 19:25,0.011,0.928421,1.2562256,8.109283,AR,stairsu
1/8/2020 19:25,0.009,1.2275238,0.69869995,7.968094,AR,stairsu
1/8/2020 19:25,0.011,0.23449707,0.9379883,8.556732,AR,stairsu
1/8/2020 19:25,0.009,-1.0959167,1.0097656,7.7479553,AR,stairsu
1/8/2020 19:25,0.01,-1.3926239,1.0815582,7.204788,AR,stairsu
1/8/2020 19:25,0.01,-0.98106384,1.3088684,7.3746796,AR,stairsu
1/8/2020 19:25,0.011,-0.5814514,1.7898254,7.7838593,AR,stairsu
1/8/2020 19:25,0.009,-0.2416687,2.5938263,8.403595,AR,stairsu
1/8/2020 19:25,0.01,-0.0382843,3.1465607,9.202789,AR,stairsu
1/8/2020 19:25,0.011,0.6316986,2.5124664,8.968292,AR,stairsu
1/8/2020 19:25,0.009,1.3375854,2.0913239,8.903687,AR,stairsu
1/8/2020 19:25,0.011,1.3375854,2.0913239,8.903687,AR,stairsu
1/8/2020 19:25,0.011,0.6460571,2.009964,8.963516,AR,stairsu
1/8/2020 19:25,0.008,0.50727844,1.758728,8.748154,AR,stairsu
1/8/2020 19:25,0.01,0.5288086,1.9788666,8.305481,AR,stairsu
1/8/2020 19:25,0.011,0.6771698,2.1583252,8.018356,AR,stairsu
1/8/2020 19:25,0.009,0.7082825,2.2157593,7.8173523,AR,stairsu
1/8/2020 19:25,0.01,0.6269226,2.2827454,8.037491,AR,stairsu
1/8/2020 19:25,0.01,0.31585693,2.383255,8.530411,AR,stairsu
1/8/2020 19:25,0.011,0.23928833,2.4023895,9.501892,AR,stairsu
1/8/2020 19:25,0.009,0.49771118,2.1296082,10.310669,AR,stairsu
1/8/2020 19:25,0.01,0.624527,1.9884338,10.569092,AR,stairsu
1/8/2020 19:25,0.011,0.67477417,1.9501495,10.43988,AR,stairsu
1/8/2020 19:25,0.009,0.653244,1.9166565,10.241287,AR,stairsu
1/8/2020 19:25,0.01,0.6628113,1.9980011,9.980469,AR,stairsu
1/8/2020 19:25,0.011,0.7465668,1.5720825,9.705292,AR,stairsu
1/8/2020 19:25,0.009,1.1365967,1.4955139,9.418152,AR,stairsu
1/8/2020 19:25,0.01,1.0815582,2.1511536,9.030518,AR,stairsu
1/8/2020 19:25,0.01,1.0049896,2.3976135,9.506683,AR,stairsu
1/8/2020 19:25,0.011,1.1772614,2.4047852,9.461227,AR,stairsu
1/8/2020 19:25,0.009,1.208374,2.567505,9.394226,AR,stairsu
1/8/2020 19:25,0.01,0.7417755,2.519638,9.4205475,AR,stairsu
1/8/2020 19:25,0.01,0.5168457,2.486145,9.588043,AR,stairsu
1/8/2020 19:25,0.01,0.21774292,2.3928223,9.590439,AR,stairsu
1/8/2020 19:25,0.01,-0.102890015,2.4071808,9.808182,AR,stairsu
1/8/2020 19:25,0.011,-0.18664551,2.3736877,10.069,AR,stairsu
1/8/2020 19:25,0.009,-0.30389404,2.4311066,9.9756775,AR,stairsu
1/8/2020 19:25,0.01,0.122039795,2.4933167,10.246063,AR,stairsu
1/8/2020 19:25,0.01,0.57188416,2.4478607,10.344177,AR,stairsu
1/8/2020 19:25,0.011,0.8757782,2.4430695,10.389633,AR,stairsu
1/8/2020 19:25,0.009,0.8039856,2.4957123,10.420746,AR,stairsu
1/8/2020 19:25,0.01,0.6771698,2.634491,10.411179,AR,stairsu
1/8/2020 19:25,0.01,0.5288086,2.7517395,10.217346,AR,stairsu
1/8/2020 19:25,0.01,0.5168457,2.7230377,10.179062,AR,stairsu
1/8/2020 19:25,0.011,0.38523865,2.9192505,10.037888,AR,stairsu
1/8/2020 19:25,0.009,0.30867004,3.0580292,9.918243,AR,stairsu
1/8/2020 19:25,0.01,0.27038574,3.316452,9.640686,AR,stairsu
1/8/2020 19:25,0.01,0.40438843,3.4289093,9.540192,AR,stairsu
1/8/2020 19:25,0.01,0.5862427,3.5868378,9.561722,AR,stairsu
1/8/2020 19:25,0.01,0.8446655,3.694519,9.561722,AR,stairsu
1/8/2020 19:25,0.011,1.105484,3.7016907,9.480362,AR,stairsu
1/8/2020 19:25,0.009,1.0337067,3.7160492,9.372681,AR,stairsu
1/8/2020 19:25,0.01,0.8231354,3.7040863,9.245865,AR,stairsu
1/8/2020 19:25,0.01,0.50727844,3.7016907,9.138184,AR,stairsu
1/8/2020 19:25,0.01,0.17468262,3.7208405,9.040085,AR,stairsu
1/8/2020 19:25,0.011,-0.17468262,3.838089,9.044876,AR,stairsu
1/8/2020 19:25,0.009,-0.275177,3.9146576,9.205185,AR,stairsu
1/8/2020 19:25,0.01,-0.21774292,4.003189,9.308075,AR,stairsu
1/8/2020 19:25,0.01,0.0765686,4.0175476,9.600006,AR,stairsu
1/8/2020 19:25,0.01,0.3637085,4.0917206,9.7986145,AR,stairsu
1/8/2020 19:25,0.011,0.42114258,4.1611176,9.769897,AR,stairsu
1/8/2020 19:25,0.009,0.38523865,4.216156,9.573685,AR,stairsu
1/8/2020 19:25,0.01,0.25125122,4.3286133,9.190826,AR,stairsu
1/8/2020 19:25,0.011,0.04307556,4.3381805,8.860626,AR,stairsu
1/8/2020 19:25,0.009,-0.28474426,4.3908234,8.262421,AR,stairsu
1/8/2020 19:25,0.01,-0.4139557,4.369293,7.9417725,AR,stairsu
1/8/2020 19:25,0.01,-0.5048828,4.3788605,8.011169,AR,stairsu
1/8/2020 19:25,0.011,-0.5359955,4.443466,8.209778,AR,stairsu
1/8/2020 19:25,0.009,-0.4785614,4.54158,8.413162,AR,stairsu
1/8/2020 19:25,0.01,-0.29431152,4.634903,8.6931305,AR,stairsu
1/8/2020 19:25,0.011,-0.102890015,4.7449646,8.8007965,AR,stairsu
1/8/2020 19:25,0.009,0.028717041,4.7353973,8.740982,AR,stairsu
1/8/2020 19:25,0.011,0.0765686,4.7976074,8.611771,AR,stairsu
1/8/2020 19:25,0.009,-0.04067993,4.914856,8.386841,AR,stairsu
1/8/2020 19:25,0.01,-0.14356995,5.0608215,8.224136,AR,stairsu
1/8/2020 19:25,0.01,-0.19621277,5.144562,8.166702,AR,stairsu
1/8/2020 19:25,0.011,-0.23210144,5.1062775,8.178665,AR,stairsu
1/8/2020 19:25,0.009,-0.4019928,5.127823,8.121246,AR,stairsu
1/8/2020 19:25,0.011,-0.447464,5.079956,8.056641,AR,stairsu
1/8/2020 19:25,0.009,-0.3014984,5.0943146,7.956131,AR,stairsu
1/8/2020 19:25,0.01,-0.12921143,5.1517487,7.7455597,AR,stairsu
1/8/2020 19:25,0.011,0.071777344,5.2833557,7.6091766,AR,stairsu
1/8/2020 19:25,0.009,0.19142151,5.297714,7.6091766,AR,stairsu
1/8/2020 19:25,0.01,0.28474426,5.2953186,7.647461,AR,stairsu
1/8/2020 19:25,0.011,0.2416687,5.333603,7.762314,AR,stairsu
1/8/2020 19:25,0.009,0.124420166,5.3527374,7.8963165,AR,stairsu
1/8/2020 19:25,0.012,-0.052642822,5.3072815,8.360519,AR,stairsu
1/8/2020 19:25,0.008,-0.102890015,5.3168488,8.630905,AR,stairsu
1/8/2020 19:25,0.011,0.04067993,5.412567,8.815155,AR,stairsu
1/8/2020 19:25,0.009,0.093322754,5.493927,8.937195,AR,stairsu
1/8/2020 19:25,0.01,0.21296692,5.5322113,9.054443,AR,stairsu
1/8/2020 19:25,0.011,0.29431152,5.5202484,9.092728,AR,stairsu
1/8/2020 19:25,0.009,0.24885559,5.620743,9.150162,AR,stairsu
1/8/2020 19:25,0.01,0.16989136,5.761917,9.200409,AR,stairsu
1/8/2020 19:25,0.011,0.023925781,5.8336945,9.434906,AR,stairsu
1/8/2020 19:25,0.009,-0.06700134,5.83609,9.518646,AR,stairsu
1/8/2020 19:25,0.011,-0.28234863,5.8743744,9.554535,AR,stairsu
1/8/2020 19:25,0.009,-0.32302856,5.9605255,9.509079,AR,stairsu
1/8/2020 19:25,0.01,-0.3062744,5.9724884,9.346359,AR,stairsu
1/8/2020 19:25,0.011,-0.24885559,5.9772644,9.135803,AR,stairsu
1/8/2020 19:25,0.009,-0.1603241,6.0107727,8.829514,AR,stairsu
1/8/2020 19:25,0.011,-0.110076904,5.934204,8.807983,AR,stairsu
1/8/2020 19:25,0.01,-0.050247192,5.802597,9.049652,AR,stairsu
1/8/2020 19:25,0.009,-0.03111267,5.4843445,9.568893,AR,stairsu
1/8/2020 19:25,0.011,-0.057434082,5.333603,9.9062805,AR,stairsu
1/8/2020 19:25,0.009,-0.14356995,5.005783,10.320251,AR,stairsu
1/8/2020 19:25,0.01,-0.22492981,4.823929,10.384857,AR,stairsu
1/8/2020 19:25,0.011,-0.2536316,4.6827545,10.265213,AR,stairsu
1/8/2020 19:25,0.009,-0.15553284,4.565506,10.09053,AR,stairsu
1/8/2020 19:25,0.01,-0.00239563,4.4243317,9.915863,AR,stairsu
1/8/2020 19:25,0.011,0.124420166,4.342972,9.786652,AR,stairsu
1/8/2020 19:25,0.009,0.19142151,4.2544403,9.7986145,AR,stairsu
1/8/2020 19:25,0.01,0.102890015,4.0869446,9.609573,AR,stairsu
1/8/2020 19:25,0.011,-0.06460571,4.1515503,9.51387,AR,stairsu
1/8/2020 19:25,0.009,-0.21534729,4.2065887,9.346359,AR,stairsu
1/8/2020 19:25,0.011,-0.42114258,4.4243317,9.054443,AR,stairsu
1/8/2020 19:25,0.009,-0.83509827,4.5750732,8.879761,AR,stairsu
1/8/2020 19:25,0.01,-0.91645813,4.472183,7.893921,AR,stairsu
1/8/2020 19:25,0.011,-0.5168457,4.297516,7.6713867,AR,stairsu
1/8/2020 19:25,0.009,-0.20100403,4.268799,7.594818,AR,stairsu
1/8/2020 19:25,0.01,-0.090927124,4.3453674,7.7240295,AR,stairsu
1/8/2020 19:25,0.01,-0.124420166,4.474579,7.841278,AR,stairsu
1/8/2020 19:25,0.01,-0.21057129,4.5272217,7.9872437,AR,stairsu
1/8/2020 19:25,0.01,-0.20578003,4.3094788,8.298309,AR,stairsu
1/8/2020 19:25,0.011,-0.2871399,4.2305145,8.439484,AR,stairsu
1/8/2020 19:25,0.009,-0.22492981,4.158722,8.532806,AR,stairsu
1/8/2020 19:25,0.01,-0.062210083,4.1730804,8.4227295,AR,stairsu
1/8/2020 19:25,0.01,0.1603241,4.208969,8.360519,AR,stairsu
1/8/2020 19:25,0.01,0.5096741,4.3238373,8.350952,AR,stairsu
1/8/2020 19:25,0.01,0.7154541,4.3573303,8.260025,AR,stairsu
1/8/2020 19:25,0.011,0.48812866,4.3094788,8.271988,AR,stairsu
1/8/2020 19:25,0.009,0.04067993,4.2305145,8.27916,AR,stairsu
1/8/2020 19:25,0.01,-0.17945862,4.137192,8.358124,AR,stairsu
1/8/2020 19:25,0.01,-0.4785614,4.0247345,8.501694,AR,stairsu
1/8/2020 19:25,0.011,-0.6006012,4.2233276,8.300705,AR,stairsu
1/8/2020 19:25,0.009,-0.4737854,4.268799,8.135605,AR,stairsu
1/8/2020 19:25,0.01,-0.047851562,4.3358,8.152344,AR,stairsu
1/8/2020 19:25,0.01,0.2416687,4.4482574,8.255234,AR,stairsu
1/8/2020 19:25,0.01,0.28234863,4.618149,8.315063,AR,stairsu
1/8/2020 19:25,0.01,0.18424988,4.792816,8.346161,AR,stairsu
1/8/2020 19:25,0.011,0.033493042,4.881363,8.413162,AR,stairsu
1/8/2020 19:25,0.009,-0.047851562,4.898102,8.477768,AR,stairsu
1/8/2020 19:25,0.01,-0.22970581,4.862213,8.508881,AR,stairsu
1/8/2020 19:25,0.01,-0.5312042,4.790436,8.654846,AR,stairsu
1/8/2020 19:25,0.01,-0.68434143,4.639679,8.803192,AR,stairsu
1/8/2020 19:25,0.011,-0.75613403,4.4602203,8.970688,AR,stairsu
1/8/2020 19:25,0.009,-0.7346039,4.3980103,9.107086,AR,stairsu
1/8/2020 19:25,0.01,-0.69869995,4.5009003,9.365509,AR,stairsu
1/8/2020 19:25,0.01,-0.5479584,4.54158,9.585648,AR,stairsu
1/8/2020 19:25,0.01,-0.36610413,4.4937286,9.717255,AR,stairsu
1/8/2020 19:25,0.01,-0.275177,4.409973,9.748352,AR,stairsu
1/8/2020 19:25,0.011,-0.26081848,4.3214417,9.475586,AR,stairsu
1/8/2020 19:25,0.009,-0.22492981,4.3836517,9.458832,AR,stairsu
1/8/2020 19:25,0.01,-0.19381714,4.3046875,9.566513,AR,stairsu
1/8/2020 19:25,0.01,-0.2033844,4.2065887,9.298508,AR,stairsu
1/8/2020 19:25,0.01,-0.27757263,4.118042,9.104691,AR,stairsu
1/8/2020 19:25,0.012,-0.43788147,3.9912262,8.834305,AR,stairsu
1/8/2020 19:25,0.008,-0.5288086,3.9098663,8.748154,AR,stairsu
1/8/2020 19:25,0.01,-0.61016846,3.8452606,8.752945,AR,stairsu
1/8/2020 19:25,0.01,-0.7298126,3.900299,8.8989105,AR,stairsu
1/8/2020 19:25,0.01,-0.727417,4.0175476,8.932404,AR,stairsu
1/8/2020 19:25,0.01,-0.7010956,4.1204376,8.817551,AR,stairsu
1/8/2020 19:25,0.01,-0.5814514,4.2017975,8.642868,AR,stairsu
1/8/2020 19:25,0.01,-0.5312042,4.2424774,8.551941,AR,stairsu
1/8/2020 19:25,0.011,-0.4355011,4.23291,8.525635,AR,stairsu
1/8/2020 19:25,0.009,-0.37088013,4.197006,8.537598,AR,stairsu
1/8/2020 19:25,0.01,-0.4283142,4.1228333,8.626129,AR,stairsu
1/8/2020 19:25,0.01,-0.46420288,4.0749817,8.714661,AR,stairsu
1/8/2020 19:25,0.011,-0.47138977,4.1084747,8.726624,AR,stairsu
1/8/2020 19:25,0.009,-0.447464,4.220932,8.764908,AR,stairsu
1/8/2020 19:25,0.01,-0.3756714,4.2759705,8.635696,AR,stairsu
1/8/2020 19:25,0.01,-0.21057129,4.371689,8.446671,AR,stairsu
1/8/2020 19:25,0.01,-0.06939697,4.4075775,8.3198395,AR,stairsu
1/8/2020 19:25,0.01,0.021530151,4.4937286,8.231308,AR,stairsu
1/8/2020 19:25,0.011,0.14596558,4.5272217,8.236099,AR,stairsu
1/8/2020 19:25,0.009,0.25125122,4.445862,8.255234,AR,stairsu
1/8/2020 19:25,0.01,0.27757263,4.3836517,8.291138,AR,stairsu
1/8/2020 19:25,0.01,0.2679901,4.37648,8.413162,AR,stairsu
1/8/2020 19:25,0.01,0.24885559,4.3860474,8.532806,AR,stairsu
1/8/2020 19:25,0.01,0.1651001,4.400406,8.5208435,AR,stairsu
1/8/2020 19:25,0.01,0.100494385,4.421936,8.444275,AR,stairsu
1/8/2020 19:25,0.011,-0.026321411,4.4769745,8.219345,AR,stairsu
1/8/2020 19:25,0.01,-0.100494385,4.587036,7.980057,AR,stairsu
1/8/2020 19:25,0.009,-0.114852905,4.618149,7.8723907,AR,stairsu
1/8/2020 19:25,0.01,0.055038452,4.687546,7.903488,AR,stairsu
1/8/2020 19:25,0.01,0.1986084,4.6995087,8.111664,AR,stairsu
1/8/2020 19:25,0.01,0.37806702,4.6492615,8.286346,AR,stairsu
1/8/2020 19:25,0.012,0.45942688,4.5918274,8.496918,AR,stairsu
1/8/2020 19:25,0.008,0.41635132,4.64447,8.561523,AR,stairsu
1/8/2020 19:25,0.01,0.29193115,4.76651,8.573486,AR,stairsu
1/8/2020 19:25,0.01,0.08375549,4.862213,8.602203,AR,stairsu
1/8/2020 19:25,0.01,-0.107681274,4.914856,8.614166,AR,stairsu
1/8/2020 19:25,0.01,-0.21774292,4.9052887,8.475372,AR,stairsu
1/8/2020 19:25,0.011,-0.25602722,4.9100647,8.288742,AR,stairsu
1/8/2020 19:25,0.009,-0.28234863,4.8885345,8.197815,AR,stairsu
1/8/2020 19:25,0.01,-0.3397827,4.795212,8.190628,AR,stairsu
1/8/2020 19:25,0.01,-0.39482117,4.7042847,8.271988,AR,stairsu
1/8/2020 19:25,0.01,-0.48335266,4.7760773,8.377274,AR,stairsu
1/8/2020 19:25,0.011,-0.6771698,4.8598175,8.599808,AR,stairsu
1/8/2020 19:25,0.009,-0.78723145,4.914856,8.793625,AR,stairsu
1/8/2020 19:25,0.01,-0.90448,4.9459686,9.001801,AR,stairsu
1/8/2020 19:25,0.011,-0.9308014,4.919647,9.080765,AR,stairsu
1/8/2020 19:25,0.009,-1.0504456,4.862213,9.020935,AR,stairsu
1/8/2020 19:25,0.01,-1.0911255,4.8311157,9.016159,AR,stairsu
1/8/2020 19:25,0.011,-1.0073853,4.8047943,8.879761,AR,stairsu
1/8/2020 19:25,0.009,-0.95951843,4.7569275,8.700302,AR,stairsu
1/8/2020 19:25,0.01,-0.92123413,4.6827545,8.441879,AR,stairsu
1/8/2020 19:25,0.011,-0.9714813,4.5798645,8.126022,AR,stairsu
1/8/2020 19:25,0.009,-1.2322998,4.598999,8.549561,AR,stairsu
1/8/2020 19:25,0.011,-0.9667053,4.4602203,8.807983,AR,stairsu
1/8/2020 19:25,0.009,-0.9714813,4.405182,9.0711975,AR,stairsu
1/8/2020 19:25,0.01,-0.933197,4.4937286,9.174088,AR,stairsu
1/8/2020 19:25,0.01,-0.90448,4.4985046,9.162125,AR,stairsu
1/8/2020 19:25,0.01,-0.830307,4.496109,9.035294,AR,stairsu
1/8/2020 19:25,0.01,-0.73698425,4.680359,8.989838,AR,stairsu
1/8/2020 19:25,0.01,-0.46180725,4.902893,8.999405,AR,stairsu
1/8/2020 19:25,0.011,-0.062210083,4.656433,8.927628,AR,stairsu
1/8/2020 19:25,0.009,0.1603241,4.651642,8.997009,AR,stairsu
1/8/2020 19:25,0.01,0.1651001,4.9004974,8.997009,AR,stairsu
1/8/2020 19:25,0.01,0.062210083,4.919647,8.690735,AR,stairsu
1/8/2020 19:25,0.01,-0.37088013,4.6827545,8.755341,AR,stairsu
1/8/2020 19:25,0.01,-1.0648041,4.9172516,9.303299,AR,stairsu
1/8/2020 19:25,0.012,-1.1676941,4.989029,9.681366,AR,stairsu
1/8/2020 19:25,0.008,-0.9906311,4.9627075,9.566513,AR,stairsu
1/8/2020 19:25,0.01,-0.7034912,5.120636,9.183655,AR,stairsu
1/8/2020 19:25,0.01,-0.57188416,5.3647156,8.810379,AR,stairsu
1/8/2020 19:25,0.01,-0.40438843,5.469986,8.384445,AR,stairsu
