Timestamp,seconds,X,Y,Z,Profile,Activity
1/9/2020 12:00,7.101,-12.67717,-10.662415,-2.4335022,AR,walk
1/9/2020 12:00,7.201,-6.5970154,-9.375076,-1.4165497,AR,walk
1/9/2020 12:00,7.302,-5.89592,-7.010971,-0.6771698,AR,walk
1/9/2020 12:00,7.401,-4.3836517,-8.307877,0.39242554,AR,walk
1/9/2020 12:00,7.503,-6.381653,-9.353546,-1.134201,AR,walk
1/9/2020 12:00,7.601,-7.647461,-8.0686035,-0.79441833,AR,walk
1/9/2020 12:00,7.701,-9.533005,-7.7527466,-3.4743805,AR,walk
1/9/2020 12:00,7.802,-8.305481,-6.61615,-0.67477417,AR,walk
1/9/2020 12:00,7.901,-8.776871,-7.401001,1.8879395,AR,walk
1/9/2020 12:00,8.001,-9.322433,-7.412964,1.8592224,AR,walk
1/9/2020 12:00,8.102,-10.791626,-8.300705,2.0410767,AR,walk
1/9/2020 12:00,8.201,-8.604584,-11.047668,0.55513,AR,walk
1/9/2020 12:00,8.301,-6.742981,-8.985046,1.4859467,AR,walk
1/9/2020 12:00,8.402,-3.6107635,-9.040085,0.90448,AR,walk
1/9/2020 12:00,8.501,-4.9292145,-8.819946,1.1629181,AR,walk
1/9/2020 12:00,8.601,-5.728424,-11.088333,0.117248535,AR,walk
1/9/2020 12:00,8.701,-7.824524,-5.596817,-2.7708893,AR,walk
1/9/2020 12:00,8.802,-7.5804596,-6.6711884,-3.7495575,AR,walk
1/9/2020 12:00,8.901,-7.178467,-6.9918213,-1.9692993,AR,walk
1/9/2020 12:00,9.001,-9.607178,-5.3982086,-1.9118652,AR,walk
1/9/2020 12:00,9.102,-10.19104,-5.934204,1.2681885,AR,walk
1/9/2020 12:00,9.201,-9.114258,-9.71965,2.1750793,AR,walk
1/9/2020 12:00,9.301,-9.131012,-11.85405,0.9882355,AR,walk
1/9/2020 12:00,9.401,-6.6711884,-9.485153,2.096115,AR,walk
1/9/2020 12:00,9.501,-3.8285217,-10.013962,0.46899414,AR,walk
1/9/2020 12:00,9.602,-3.625122,-9.839294,0.36849976,AR,walk
1/9/2020 12:00,9.701,-3.2996979,-10.291534,-1.586441,AR,walk
1/9/2020 12:00,9.801,-7.1234283,-6.972687,-4.886139,AR,walk
1/9/2020 12:00,9.901,-8.7960205,-7.5756836,-5.7547455,AR,walk
1/9/2020 12:00,10.001,-7.6091766,-7.176071,-0.5024872,AR,walk
1/9/2020 12:00,10.101,-7.3244324,-7.2263184,0.7393799,AR,walk
1/9/2020 12:00,10.202,-8.611771,-7.697708,1.660614,AR,walk
1/9/2020 12:00,10.301,-11.016556,-8.738586,1.6486511,AR,walk
1/9/2020 12:00,10.401,-8.384445,-8.829514,-0.6963043,AR,walk
1/9/2020 12:00,10.501,-6.948761,-9.913467,1.351944,AR,walk
1/9/2020 12:00,10.601,-3.4815521,-8.504089,-1.2849426,AR,walk
1/9/2020 12:00,10.702,-4.5009003,-7.5350037,-0.92362976,AR,walk
1/9/2020 12:00,10.801,-3.534195,-8.784058,-0.088531494,AR,walk
1/9/2020 12:00,10.902,-4.651642,-8.882156,-0.23928833,AR,walk
1/9/2020 12:00,11.001,-9.463608,-8.140381,-2.5842438,AR,walk
1/9/2020 12:00,11.101,-6.6376953,-6.8650055,1.134201,AR,walk
1/9/2020 12:00,11.202,-5.9413757,-7.1593323,0.72024536,AR,walk
1/9/2020 12:00,11.301,-7.3124695,-7.310074,1.0887299,AR,walk
1/9/2020 12:00,11.401,-10.112076,-8.762512,-0.22253418,AR,walk
1/9/2020 12:00,11.501,-9.609573,-6.448654,0.6628113,AR,walk
1/9/2020 12:00,11.602,-8.310272,-8.886948,-0.45224,AR,walk
1/9/2020 12:00,11.701,-4.3740845,-7.8221436,-0.04547119,AR,walk
1/9/2020 12:00,11.801,-3.8237305,-7.6498566,0.112457275,AR,walk
1/9/2020 12:00,11.901,-4.7401886,-9.044876,0.59103394,AR,walk
1/9/2020 12:00,12.002,-6.0012054,-9.796219,-2.4311066,AR,walk
1/9/2020 12:00,12.101,-6.7333984,-7.549362,-2.3928223,AR,walk
1/9/2020 12:00,12.201,-6.3625183,-6.7046967,-1.1892395,AR,walk
1/9/2020 12:00,12.301,-6.1040955,-7.1210327,-0.5240326,AR,walk
1/9/2020 12:00,12.402,-7.6498566,-7.1569366,0.37327576,AR,walk
1/9/2020 12:00,12.502,-10.88974,-7.932205,-0.48095703,AR,walk
1/9/2020 12:00,12.601,-9.181259,-8.822342,0,AR,walk
1/9/2020 12:00,12.701,-5.7379913,-8.841476,0.07417297,AR,walk
1/9/2020 12:00,12.801,-5.3647156,-7.8963165,1.8113708,AR,walk
1/9/2020 12:00,12.902,-5.0081787,-7.9657135,1.3567352,AR,walk
1/9/2020 12:00,13.001,-5.01297,-9.135803,2.1391907,AR,walk
1/9/2020 12:00,13.102,-5.161316,-10.731812,0.9786682,AR,walk
1/9/2020 12:00,13.201,-5.584854,-5.54895,-0.447464,AR,walk
1/9/2020 12:00,13.301,-7.216751,-7.9489594,-6.2572327,AR,walk
1/9/2020 12:00,13.401,-6.7740784,-7.085144,-2.0482635,AR,walk
1/9/2020 12:00,13.502,-5.6063843,-6.731003,0.8039856,AR,walk
1/9/2020 12:00,13.601,-5.6039886,-7.8508453,0.45942688,AR,walk
1/9/2020 12:00,13.702,-7.905884,-9.6957245,0.7393799,AR,walk
1/9/2020 12:00,13.806,-8.901306,-6.4582214,1.483551,AR,walk
1/9/2020 12:00,13.902,-7.166504,-9.174088,-0.68434143,AR,walk
1/9/2020 12:00,14.001,-4.1204376,-7.757538,-0.26081848,AR,walk
1/9/2020 12:00,14.101,-3.883545,-6.8769684,-0.91166687,AR,walk
1/9/2020 12:00,14.202,-4.2927246,-9.549759,0.17706299,AR,walk
1/9/2020 12:00,14.301,-6.3505554,-12.447464,-1.7706909,AR,walk
1/9/2020 12:00,14.401,-9.111862,-5.883957,-0.5694885,AR,walk
1/9/2020 12:00,14.501,-5.297714,-7.2933197,1.138977,AR,walk
1/9/2020 12:00,14.602,-4.790436,-6.798004,0.8494568,AR,walk
1/9/2020 12:00,14.701,-7.5397797,-6.419937,0.79441833,AR,walk
1/9/2020 12:00,14.801,-9.224335,-6.714264,0.100494385,AR,walk
1/9/2020 12:00,14.902,-9.86322,-9.267395,1.5409851,AR,walk
1/9/2020 12:00,15.001,-7.446457,-7.290924,-0.31106567,AR,walk
1/9/2020 12:00,15.102,-6.1902313,-6.7046967,0.46420288,AR,walk
1/9/2020 12:00,15.204,-5.6805573,-7.733597,0.61016846,AR,walk
1/9/2020 12:00,15.301,-6.312271,-9.731613,1.8257294,AR,walk
1/9/2020 12:00,15.402,-5.69252,-10.269989,-0.21774292,AR,walk
1/9/2020 12:00,15.501,-5.4843445,-6.1997986,-1.976471,AR,walk
1/9/2020 12:00,15.601,-7.549362,-5.9198456,-4.93161,AR,walk
1/9/2020 12:00,15.702,-6.0586243,-6.7046967,-0.54556274,AR,walk
1/9/2020 12:00,15.801,-7.9465637,-7.022934,0.5144501,AR,walk
1/9/2020 12:00,15.901,-9.394226,-7.2837524,0.7537384,AR,walk
1/9/2020 12:00,16.001,-11.057236,-8.580658,1.6510468,AR,walk
1/9/2020 12:00,16.101,-8.362915,-7.8221436,0.04307556,AR,walk
1/9/2020 12:00,16.202,-7.286148,-7.903488,1.2107697,AR,walk
1/9/2020 12:00,16.301,-4.93161,-8.910873,0.40438843,AR,walk
