ts,Seconds,X,Y,Z,profile,Activity
1/8/2020 17:09,6.602,-0.98583984,5.75235,7.8436737,AR,laying
1/8/2020 17:09,6.704,0.07417297,5.515457,8.477768,AR,laying
1/8/2020 17:09,6.802,-0.933197,6.867401,7.5182495,AR,laying
1/8/2020 17:09,6.903,-3.5677032,5.991623,7.4680023,AR,laying
1/8/2020 17:09,7.002,-2.8546448,6.479767,6.546768,AR,laying
1/8/2020 17:09,7.103,-3.151352,6.36969,6.714264,AR,laying
1/8/2020 17:09,7.202,-3.1824493,6.2979126,6.7286224,AR,laying
1/8/2020 17:09,7.302,-1.2562256,6.16391,8.128418,AR,laying
1/8/2020 17:09,7.402,0.04307556,5.584854,8.305481,AR,laying
1/8/2020 17:09,7.502,0.3254242,5.54657,7.7814636,AR,laying
1/8/2020 17:09,7.603,0.07417297,5.0201416,8.212173,AR,laying
1/8/2020 17:09,7.703,1.2921295,5.5824585,8.159531,AR,laying
1/8/2020 17:09,7.802,0.15553284,5.7547455,8.511276,AR,laying
1/8/2020 17:09,7.902,-0.4283142,4.5224304,8.449051,AR,laying
1/8/2020 17:09,8.002,0.4665985,5.3934174,8.365311,AR,laying
1/8/2020 17:09,8.102,0.1986084,5.333603,8.5208435,AR,laying
1/8/2020 17:09,8.203,0.71784973,5.843277,7.733597,AR,laying
1/8/2020 17:09,8.302,0.1603241,5.7427673,8.202591,AR,laying
1/8/2020 17:09,8.403,0.8231354,5.819351,7.1234283,AR,laying
1/8/2020 17:09,8.502,-1.0648041,5.522629,8.489731,AR,laying
1/8/2020 17:09,8.602,-0.8111725,5.36232,7.274185,AR,laying
1/8/2020 17:09,8.702,-1.4572296,5.3192444,7.853241,AR,laying
1/8/2020 17:09,8.802,-0.8949127,5.230713,8.468201,AR,laying
1/8/2020 17:09,8.902,-0.4905243,5.54895,7.647461,AR,laying
1/8/2020 17:09,9.003,0.8925171,7.051651,8.0686035,AR,laying
1/8/2020 17:09,9.102,-0.06460571,5.75235,8.063812,AR,laying
1/8/2020 17:09,9.202,-0.42591858,6.1160583,8.157135,AR,laying
1/8/2020 17:09,9.303,-0.36610413,6.0634155,7.6833496,AR,laying
1/8/2020 17:09,9.402,-0.5120697,6.2668,7.791031,AR,laying
1/8/2020 17:09,9.502,-0.6388855,6.0538483,7.862808,AR,laying
1/8/2020 17:09,9.603,-0.27278137,5.946167,7.635498,AR,laying
1/8/2020 17:09,9.702,0.08135986,5.922241,7.532608,AR,laying
1/8/2020 17:09,9.802,-0.50727844,5.826523,8.114059,AR,laying
1/8/2020 17:09,9.903,-1.6917267,6.4654083,7.7192535,AR,laying
1/8/2020 17:09,10.002,-1.002594,6.0394897,7.7001038,AR,laying
1/8/2020 17:09,10.102,-1.2586212,6.1423798,7.8388824,AR,laying
1/8/2020 17:09,10.202,-1.0289154,6.233307,7.5996094,AR,laying
1/8/2020 17:09,10.303,-1.1581268,6.1782684,7.5517426,AR,laying
1/8/2020 17:09,10.402,-1.2179413,5.97966,7.836487,AR,laying
1/8/2020 17:09,10.502,-0.7657013,6.1902313,7.25264,AR,laying
1/8/2020 17:09,10.603,-1.0863342,6.072983,8.006378,AR,laying
1/8/2020 17:09,10.702,-0.89730835,6.221344,7.491928,AR,laying
1/8/2020 17:09,10.803,-1.2012024,6.2069855,7.7192535,AR,laying
1/8/2020 17:09,10.902,-0.6269226,6.094513,7.491928,AR,laying
1/8/2020 17:09,11.002,-0.5312042,6.077774,7.7647095,AR,laying
1/8/2020 17:09,11.102,-0.6652069,5.8911285,7.4775696,AR,laying
1/8/2020 17:09,11.203,-0.54556274,6.317047,7.8723907,AR,laying
1/8/2020 17:09,11.303,-0.37806702,5.9030914,8.070984,AR,laying
1/8/2020 17:09,11.402,-1.8879395,6.5395813,7.5756836,AR,laying
1/8/2020 17:09,11.503,-2.1296082,6.546768,6.972687,AR,laying
1/8/2020 17:09,11.602,-1.5337982,6.0849457,7.5756836,AR,laying
1/8/2020 17:09,11.702,-4.0055847,7.4488525,2.622528,AR,laying
1/8/2020 17:09,11.803,-3.8452606,6.833908,5.785843,AR,laying
1/8/2020 17:09,11.902,-3.0388794,6.6400757,7.1641083,AR,laying
1/8/2020 17:09,12.002,-0.6771698,5.659027,8.374878,AR,laying
1/8/2020 17:09,12.102,-0.5934143,5.8911285,7.9992065,AR,laying
1/8/2020 17:09,12.203,0.50727844,5.6853485,7.1856537,AR,laying
1/8/2020 17:09,12.302,0.7537384,5.5130615,8.432312,AR,laying
1/8/2020 17:09,12.402,0.4737854,5.659027,7.721634,AR,laying
1/8/2020 17:09,12.502,0.38523865,5.1541443,7.8675995,AR,laying
1/8/2020 17:09,12.603,-1.5481567,6.6089783,8.154739,AR,laying
1/8/2020 17:09,12.703,-0.5264282,5.749954,8.441879,AR,laying
1/8/2020 17:09,12.802,0.71066284,5.556137,7.853241,AR,laying
1/8/2020 17:09,12.903,0.007171631,5.6805573,8.193024,AR,laying
1/8/2020 17:09,13.002,0,5.6614227,8.126022,AR,laying
1/8/2020 17:09,13.102,0.17228699,5.6351013,8.137985,AR,laying
1/8/2020 17:09,13.202,0.047851562,5.5585327,8.271988,AR,laying
1/8/2020 17:09,13.303,0.011962891,5.515457,8.276779,AR,laying
1/8/2020 17:09,13.402,0.23928833,5.647064,7.680954,AR,laying
1/8/2020 17:09,13.502,-0.17468262,5.572891,8.394028,AR,laying
1/8/2020 17:09,13.603,0.34217834,5.5633087,8.157135,AR,laying
1/8/2020 17:09,13.702,-0.021530151,5.5585327,8.221741,AR,laying
1/8/2020 17:09,13.803,-0.007171631,5.613556,8.181061,AR,laying
1/8/2020 17:09,13.902,0.13639832,5.620743,8.011169,AR,laying
1/8/2020 17:09,14.002,0.114852905,5.7092743,7.9824524,AR,laying
1/8/2020 17:09,14.103,0.20578003,5.510666,8.360519,AR,laying
1/8/2020 17:09,14.202,0.15553284,5.7690887,7.6043854,AR,laying
1/8/2020 17:09,14.302,-0.77049255,5.8695984,8.011169,AR,laying
1/8/2020 17:09,14.403,0.67237854,5.271393,7.762314,AR,laying
1/8/2020 17:09,14.502,2.2037964,4.165909,9.064011,AR,laying
1/8/2020 17:09,14.602,1.3136597,4.634903,8.566299,AR,laying
1/8/2020 17:09,14.702,1.3184509,4.680359,8.573486,AR,laying
1/8/2020 17:09,14.803,1.4620209,4.6037903,8.566299,AR,laying
1/8/2020 17:09,14.905,1.5625153,4.790436,8.188232,AR,laying
1/8/2020 17:09,15.002,1.4021912,4.536789,9.061615,AR,laying
1/8/2020 17:09,15.103,2.120041,4.393219,8.762512,AR,laying
1/8/2020 17:09,15.202,1.3447723,4.6085815,8.946762,AR,laying
1/8/2020 17:09,15.302,1.2849426,4.82872,8.642868,AR,laying
1/8/2020 17:09,15.403,1.4979095,4.811966,8.487335,AR,laying
1/8/2020 17:09,15.502,1.2203369,4.6205444,8.468201,AR,laying
1/8/2020 17:09,15.603,1.4667969,4.9052887,8.013565,AR,laying
1/8/2020 17:09,15.702,1.1724854,4.709076,8.865402,AR,laying
1/8/2020 17:09,15.804,1.4189453,4.886139,8.446671,AR,laying
1/8/2020 17:09,15.903,1.2299042,4.721039,8.640488,AR,laying
1/8/2020 17:09,16.002,1.3040924,4.778473,8.453842,AR,laying
1/8/2020 17:09,16.102,1.3663025,4.8478546,8.551941,AR,laying
1/8/2020 17:09,16.202,1.2586212,4.72583,8.683548,AR,laying
1/8/2020 17:09,16.302,1.3615112,4.8095703,8.494522,AR,laying
1/8/2020 17:09,16.403,1.1892395,4.7114716,8.630905,AR,laying
1/8/2020 17:09,16.502,1.3591309,4.8263245,8.4179535,AR,laying
1/8/2020 17:09,16.602,1.179657,4.675583,8.688339,AR,laying
1/8/2020 17:09,16.702,1.3567352,4.823929,8.496918,AR,laying
1/8/2020 17:09,16.804,1.1844482,4.7234344,8.769699,AR,laying
1/8/2020 17:09,16.902,1.2418823,4.697113,8.992233,AR,laying
1/8/2020 17:09,17.002,1.2969055,4.78804,7.915451,AR,laying
1/8/2020 17:09,17.103,2.182251,4.204193,8.094925,AR,laying
1/8/2020 17:09,17.202,0.3756714,4.9172516,8.874985,AR,laying
1/8/2020 17:09,17.303,0.6891327,4.5631104,8.571091,AR,laying
1/8/2020 17:09,17.402,0.8685913,4.5559387,8.822342,AR,laying
1/8/2020 17:09,17.502,0.52163696,4.47937,8.705093,AR,laying
1/8/2020 17:09,17.602,-2.7996063,5.618347,7.9465637,AR,laying
1/8/2020 17:09,17.702,-1.2203369,5.580063,8.126022,AR,laying
1/8/2020 17:09,17.802,-2.3856506,5.723633,8.324631,AR,laying
1/8/2020 17:09,17.903,-2.009964,5.934204,6.4008026,AR,laying
1/8/2020 17:09,18.002,-2.074585,5.6781616,8.078171,AR,laying
1/8/2020 17:09,18.103,0.39482117,4.543976,8.999405,AR,laying
1/8/2020 17:09,18.202,0.112457275,4.8263245,8.451447,AR,laying
1/8/2020 17:09,18.302,-0.057434082,4.445862,8.642868,AR,laying
1/8/2020 17:09,18.402,-0.050247192,5.0512543,8.602203,AR,laying
1/8/2020 17:09,18.503,0.119644165,4.532013,8.937195,AR,laying
1/8/2020 17:09,18.602,0.37806702,4.6372833,8.066208,AR,laying
1/8/2020 17:09,18.702,-0.21057129,4.926819,8.051849,AR,laying
1/8/2020 17:09,18.802,0.41635132,4.5343933,8.413162,AR,laying
1/8/2020 17:09,18.902,0.34217834,4.6205444,8.681168,AR,laying
1/8/2020 17:09,19.003,0.062210083,4.6731873,8.841476,AR,laying
1/8/2020 17:09,19.102,0.01675415,4.656433,8.827118,AR,laying
1/8/2020 17:09,19.203,0.21296692,4.713867,8.530411,AR,laying
1/8/2020 17:09,19.302,-0.15553284,4.6660004,8.755341,AR,laying
1/8/2020 17:09,19.402,0.29193115,4.7066803,8.726624,AR,laying
1/8/2020 17:09,19.504,0.122039795,4.594223,8.903687,AR,laying
1/8/2020 17:09,19.602,0.22253418,4.639679,8.700302,AR,laying
1/8/2020 17:09,19.702,-0.086135864,4.718643,9.403793,AR,laying
1/8/2020 17:09,19.802,0.2368927,4.6540375,9.166901,AR,laying
1/8/2020 17:09,19.903,0.055038452,4.675583,8.841476,AR,laying
1/8/2020 17:09,20.002,0.19142151,4.589432,8.8367,AR,laying
1/8/2020 17:09,20.102,0.1603241,4.6588287,8.7960205,AR,laying
1/8/2020 17:09,20.202,0.13877869,4.713867,8.652451,AR,laying
1/8/2020 17:09,20.303,-0.35891724,4.8095703,8.958725,AR,laying
1/8/2020 17:09,20.402,-0.38046265,5.252243,8.494522,AR,laying
1/8/2020 17:09,20.502,2.651245,4.1276245,7.975281,AR,laying
1/8/2020 17:09,20.603,1.8927155,3.797409,10.061813,AR,laying
1/8/2020 17:09,20.702,2.0554352,4.5009003,8.781662,AR,laying
1/8/2020 17:09,20.802,2.0530396,4.2998962,8.432312,AR,laying
1/8/2020 17:09,20.902,2.1272125,4.462616,8.303101,AR,laying
1/8/2020 17:09,21.003,2.0554352,4.2711945,8.537598,AR,laying
1/8/2020 17:09,21.102,1.7778625,4.371689,9.085556,AR,laying
1/8/2020 17:09,21.202,1.8831482,4.2065887,8.944366,AR,laying
1/8/2020 17:09,21.303,2.009964,4.1156616,8.839081,AR,laying
1/8/2020 17:09,21.403,1.4644012,4.23291,8.504089,AR,laying
1/8/2020 17:09,21.502,1.3423767,4.713867,8.118851,AR,laying
1/8/2020 17:09,21.603,0.9690857,4.197006,9.501892,AR,laying
1/8/2020 17:09,21.702,1.3830566,4.3501587,8.992233,AR,laying
1/8/2020 17:09,21.803,1.2012024,4.268799,8.961121,AR,laying
1/8/2020 17:09,21.902,1.1772614,4.244873,8.822342,AR,laying
1/8/2020 17:09,22.003,1.2658081,4.134796,9.312866,AR,laying
1/8/2020 17:09,22.102,1.2155609,4.2998962,8.635696,AR,laying
1/8/2020 17:09,22.202,1.1700897,4.072586,8.415558,AR,laying
1/8/2020 17:09,22.302,1.2370911,4.565506,8.647659,AR,laying
1/8/2020 17:09,22.402,0.9667053,4.2927246,8.855835,AR,laying
1/8/2020 17:09,22.502,1.3663025,4.261612,8.894119,AR,laying
1/8/2020 17:09,22.602,1.2418823,4.208969,8.999405,AR,laying
1/8/2020 17:09,22.702,1.2610168,4.2424774,8.863022,AR,laying
1/8/2020 17:09,22.803,1.0552368,4.342972,8.855835,AR,laying
1/8/2020 17:09,22.902,0.92362976,4.2424774,9.676575,AR,laying
1/8/2020 17:09,23.003,1.4763641,4.118042,9.255432,AR,laying
1/8/2020 17:09,23.103,1.8424683,3.8165588,8.508881,AR,laying
1/8/2020 17:09,23.203,-0.18424988,4.4817505,8.894119,AR,laying
1/8/2020 17:09,23.303,-0.928421,5.144562,8.054245,AR,laying
1/8/2020 17:09,23.402,-0.8805542,5.252243,7.453644,AR,laying
1/8/2020 17:09,23.502,-0.39242554,5.1637115,7.2191467,AR,laying
1/8/2020 17:09,23.602,-0.55274963,5.099106,8.913269,AR,laying
1/8/2020 17:09,23.702,0.4283142,4.4291077,8.985046,AR,laying
1/8/2020 17:09,23.803,0.17228699,5.345566,8.492126,AR,laying
1/8/2020 17:09,23.902,0.38523865,5.0153503,8.6237335,AR,laying
1/8/2020 17:09,24.002,-0.7298126,6.0442657,7.606781,AR,laying
1/8/2020 17:09,24.102,0.107681274,5.414963,8.044662,AR,laying
1/8/2020 17:09,24.202,0.35414124,5.4269257,7.800598,AR,laying
1/8/2020 17:09,24.303,-0.119644165,5.8336945,7.9369965,AR,laying
1/8/2020 17:09,24.402,-0.100494385,5.65184,7.939392,AR,laying
1/8/2020 17:09,24.502,-0.011962891,5.6446686,8.097305,AR,laying
1/8/2020 17:09,24.602,0.21774292,5.64946,7.544571,AR,laying
1/8/2020 17:09,24.702,-0.1531372,5.5369873,8.767303,AR,laying
1/8/2020 17:09,24.802,-0.12921143,5.7475586,8.042282,AR,laying
1/8/2020 17:09,24.902,0.32781982,5.4317017,8.233704,AR,laying
1/8/2020 17:09,25.003,0.2033844,5.577667,8.051849,AR,laying
1/8/2020 17:09,25.102,0.1651001,5.5537415,8.262421,AR,laying
1/8/2020 17:09,25.202,0.093322754,5.580063,8.092529,AR,laying
1/8/2020 17:09,25.302,0.00239563,5.4723816,7.9872437,AR,laying
1/8/2020 17:09,25.402,0.32063293,5.6398773,7.7814636,AR,laying
1/8/2020 17:09,25.502,-0.39720154,5.4101715,8.963516,AR,laying
1/8/2020 17:09,25.603,0.3637085,5.654236,7.5182495,AR,laying
1/8/2020 17:09,25.702,-0.00479126,5.50589,8.360519,AR,laying
1/8/2020 17:09,25.802,-0.0765686,5.5250244,8.231308,AR,laying
1/8/2020 17:09,25.902,0.119644165,5.5944214,8.145172,AR,laying
1/8/2020 17:09,26.002,0.062210083,5.4508514,8.099701,AR,laying
1/8/2020 17:09,26.102,0.27038574,5.5920258,7.755142,AR,laying
1/8/2020 17:09,26.202,0.014358521,5.3862457,8.482559,AR,laying
1/8/2020 17:09,26.303,0.17468262,5.572891,8.137985,AR,laying
1/8/2020 17:09,26.402,0.33259583,5.5250244,8.190628,AR,laying
1/8/2020 17:09,26.502,0.062210083,5.4508514,8.298309,AR,laying
1/8/2020 17:09,26.602,0.25125122,5.5202484,7.807785,AR,laying
1/8/2020 17:09,26.702,0.0765686,5.4604187,8.307877,AR,laying
1/8/2020 17:09,26.802,0.17228699,5.44606,8.013565,AR,laying
1/8/2020 17:09,26.902,0.1651001,5.601593,7.771881,AR,laying
1/8/2020 17:09,27.003,-0.12921143,5.374283,8.671585,AR,laying
1/8/2020 17:09,27.102,0.1986084,5.5537415,7.996811,AR,laying
1/8/2020 17:09,27.202,0.107681274,5.42453,7.544571,AR,laying
1/8/2020 17:09,27.303,-0.19621277,5.52742,8.283951,AR,laying
1/8/2020 17:09,27.402,0.100494385,5.4963074,7.968094,AR,laying
1/8/2020 17:09,27.502,0.090927124,5.48674,8.228912,AR,laying
1/8/2020 17:09,27.602,-0.090927124,5.4317017,8.738586,AR,laying
1/8/2020 17:09,27.703,0.28953552,5.4795685,7.6713867,AR,laying
1/8/2020 17:09,27.803,0.011962891,5.4628143,8.116455,AR,laying
1/8/2020 17:09,27.903,0.14596558,5.539383,8.190628,AR,laying
1/8/2020 17:09,28.003,0.06939697,5.3886414,8.2456665,AR,laying
1/8/2020 17:09,28.102,0.1531372,5.572891,8.173889,AR,laying
1/8/2020 17:09,28.202,0.17228699,5.481964,8.212173,AR,laying
1/8/2020 17:09,28.303,0.15553284,5.601593,8.327026,AR,laying
1/8/2020 17:09,28.402,-0.007171631,5.3599243,8.195419,AR,laying
1/8/2020 17:09,28.502,0.21534729,5.556137,7.759918,AR,laying
1/8/2020 17:09,28.603,-0.090927124,5.42453,8.252853,AR,laying
1/8/2020 17:09,28.703,-0.035888672,5.5681,7.8747864,AR,laying
1/8/2020 17:09,28.802,0.026321411,5.44606,8.051849,AR,laying
1/8/2020 17:09,28.902,-0.00239563,5.469986,8.310272,AR,laying
1/8/2020 17:09,29.002,0.1603241,5.498703,8.147568,AR,laying
1/8/2020 17:09,29.102,0.14356995,5.4508514,8.114059,AR,laying
1/8/2020 17:09,29.202,0.13639832,5.4101715,8.209778,AR,laying
1/8/2020 17:09,29.303,-0.24406433,5.5322113,8.606979,AR,laying
1/8/2020 17:09,29.403,0.15792847,5.4604187,8.051849,AR,laying
1/8/2020 17:09,29.502,0.06700134,5.5250244,8.394028,AR,laying
1/8/2020 17:09,29.604,-0.028717041,5.448456,8.3198395,AR,laying
1/8/2020 17:09,29.702,0.25125122,5.4723816,8.159531,AR,laying
1/8/2020 17:09,29.802,0.13639832,5.4556427,8.181061,AR,laying
1/8/2020 17:09,29.903,0.105285645,5.4915314,8.159531,AR,laying
1/8/2020 17:09,30.002,0.07896423,5.4604187,8.216949,AR,laying
1/8/2020 17:09,30.102,0.110076904,5.458023,8.257629,AR,laying
1/8/2020 17:09,30.202,0.08135986,5.481964,8.336594,AR,laying
1/8/2020 17:09,30.302,0.009567261,5.4388885,8.221741,AR,laying
1/8/2020 17:09,30.403,0.107681274,5.477173,8.111664,AR,laying
1/8/2020 17:09,30.502,0.00479126,5.4006042,8.219345,AR,laying
1/8/2020 17:09,30.602,0.055038452,5.572891,8.219345,AR,laying
1/8/2020 17:09,30.702,-0.00239563,5.48674,8.106888,AR,laying
1/8/2020 17:09,30.802,-0.021530151,5.3599243,8.152344,AR,laying
1/8/2020 17:09,30.902,0.22970581,5.6351013,8.059021,AR,laying
1/8/2020 17:09,31.002,0.009567261,5.6231384,8.137985,AR,laying
1/8/2020 17:09,31.103,-0.110076904,5.469986,8.250458,AR,laying
1/8/2020 17:09,31.202,0.14596558,5.54657,7.980057,AR,laying
1/8/2020 17:09,31.302,0.29670715,5.2953186,8.463409,AR,laying
1/8/2020 17:09,31.402,0.1531372,5.4269257,8.209778,AR,laying
1/8/2020 17:09,31.502,0.2368927,5.3599243,8.312668,AR,laying
1/8/2020 17:09,31.602,0.14117432,5.3694916,8.267197,AR,laying
1/8/2020 17:09,31.703,0.13639832,5.4221344,8.159531,AR,laying
1/8/2020 17:09,31.802,0.3134613,5.4891357,8.413162,AR,laying
1/8/2020 17:09,31.902,-0.6269226,5.797806,7.5373993,AR,laying
1/8/2020 17:09,32.002,-1.0289154,5.7690887,8.602203,AR,laying
1/8/2020 17:09,32.102,-0.5766754,5.637497,7.9657135,AR,laying
1/8/2020 17:09,32.203,-0.1986084,5.498703,8.573486,AR,laying
1/8/2020 17:09,32.302,0.06460571,5.2833557,8.293518,AR,laying
1/8/2020 17:09,32.402,0.22732544,5.3527374,8.283951,AR,laying
1/8/2020 17:09,32.502,0.36849976,5.469986,8.054245,AR,laying
1/8/2020 17:09,32.603,0.1531372,5.7260284,8.353348,AR,laying
1/8/2020 17:09,32.702,0.35414124,5.6039886,8.047058,AR,laying
1/8/2020 17:09,32.802,0.28953552,5.67099,7.9896393,AR,laying
1/8/2020 17:09,32.902,0.2871399,5.620743,7.9369965,AR,laying
1/8/2020 17:09,33.002,0.25842285,5.6446686,8.070984,AR,laying
1/8/2020 17:09,33.103,0.32063293,5.6039886,7.9872437,AR,laying
1/8/2020 17:09,33.202,0.22492981,5.60878,8.190628,AR,laying
1/8/2020 17:09,33.302,0.28953552,5.642273,8.193024,AR,laying
1/8/2020 17:09,33.402,0.31585693,5.6614227,8.109283,AR,laying
1/8/2020 17:09,33.503,0.2871399,5.618347,8.17627,AR,laying
1/8/2020 17:09,33.602,0.29431152,5.659027,8.133209,AR,laying
1/8/2020 17:09,33.702,0.119644165,5.8624115,7.903488,AR,laying
1/8/2020 17:09,33.802,0.23449707,5.6733856,7.975281,AR,laying
1/8/2020 17:09,33.902,0.5623169,5.379059,8.207382,AR,laying
1/8/2020 17:09,34.003,0.23449707,5.682953,8.049454,AR,laying
1/8/2020 17:09,34.102,0.24406433,5.6757812,7.9824524,AR,laying
1/8/2020 17:09,34.202,0.52163696,5.403,8.322235,AR,laying
1/8/2020 17:10,34.303,0.33499146,5.6973114,8.090134,AR,laying
1/8/2020 17:10,34.402,0.22253418,5.682953,8.054245,AR,laying
1/8/2020 17:10,34.502,0.22970581,5.6853485,8.059021,AR,laying
1/8/2020 17:10,34.602,0.275177,5.6853485,8.023132,AR,laying
1/8/2020 17:10,34.702,0.26560974,5.659027,7.9872437,AR,laying
1/8/2020 17:10,34.803,0.1986084,5.69252,8.008774,AR,laying
1/8/2020 17:10,34.902,0.21296692,5.699707,8.159531,AR,laying
1/8/2020 17:10,35.002,0.17706299,5.687744,8.145172,AR,laying
1/8/2020 17:10,35.102,0.25842285,5.694916,8.011169,AR,laying
1/8/2020 17:10,35.203,0.275177,5.682953,8.042282,AR,laying
1/8/2020 17:10,35.303,0.30867004,5.7092743,7.9585266,AR,laying
1/8/2020 17:10,35.402,0.20578003,5.6973114,8.126022,AR,laying
1/8/2020 17:10,35.502,0.2632141,5.6685944,8.152344,AR,laying
1/8/2020 17:10,35.602,0.2679901,5.723633,8.051849,AR,laying
1/8/2020 17:10,35.702,0.25602722,5.7021027,8.030319,AR,laying
1/8/2020 17:10,35.803,0.2871399,5.69252,8.137985,AR,laying
1/8/2020 17:10,35.902,0.2871399,5.682953,7.956131,AR,laying
1/8/2020 17:10,36.002,0.29910278,5.69014,7.975281,AR,laying
1/8/2020 17:10,36.102,0.30867004,5.6566315,8.001602,AR,laying
1/8/2020 17:10,36.203,0.3637085,5.6733856,8.075775,AR,laying
1/8/2020 17:10,36.302,0.2871399,5.620743,8.128418,AR,laying
1/8/2020 17:10,36.402,0.29670715,5.637497,8.082962,AR,laying
1/8/2020 17:10,36.502,0.2871399,5.6566315,8.037491,AR,laying
1/8/2020 17:10,36.602,0.29910278,5.6398773,8.051849,AR,laying
1/8/2020 17:10,36.702,0.20100403,5.647064,8.140381,AR,laying
