Date_time,Seconds,X,Y,Z,Profile,Activity
1/9/2020 11:58,0.1,0.03111267,5.3527374,8.358124,AR,stand
1/9/2020 11:58,0.1,-0.19621277,5.355133,8.181061,AR,stand
1/9/2020 11:58,0.1,0.014358521,5.403,8.145172,AR,stand
1/9/2020 11:58,0.101,0.06460571,5.3192444,8.274384,AR,stand
1/9/2020 11:58,0.099,-0.059814453,5.374283,8.228912,AR,stand
1/9/2020 11:58,0.1,0.12921143,5.24028,8.367706,AR,stand
1/9/2020 11:58,0.101,-0.07417297,5.304886,8.226532,AR,stand
1/9/2020 11:58,0.099,-0.17228699,5.247467,8.456238,AR,stand
1/9/2020 11:58,0.1,-0.12921143,5.247467,8.389236,AR,stand
1/9/2020 11:58,0.1,-0.12921143,5.2953186,8.472992,AR,stand
1/9/2020 11:58,0.101,-0.18664551,5.326416,8.446671,AR,stand
1/9/2020 11:58,0.099,-0.15074158,5.170883,8.475372,AR,stand
1/9/2020 11:58,0.1,-0.15792847,5.17807,8.5208435,AR,stand
1/9/2020 11:58,0.1,-0.13400269,5.2785645,8.271988,AR,stand
1/9/2020 11:58,0.1,-0.04307556,5.1972046,8.496918,AR,stand
1/9/2020 11:58,0.101,-0.21774292,5.1637115,8.310272,AR,stand
1/9/2020 11:58,0.099,-0.18185425,5.2211456,8.365311,AR,stand
1/9/2020 11:58,0.1,0.026321411,5.21875,8.461029,AR,stand
1/9/2020 11:58,0.1,-0.050247192,5.166107,8.542374,AR,stand
1/9/2020 11:58,0.1,-0.21534729,5.3599243,8.405991,AR,stand
1/9/2020 11:58,0.1,-0.1483612,5.268997,8.3198395,AR,stand
1/9/2020 11:58,0.101,-0.17468262,5.268997,8.360519,AR,stand
1/9/2020 11:58,0.099,-0.14117432,5.1924286,8.559128,AR,stand
1/9/2020 11:58,0.1,-0.090927124,5.194824,8.506485,AR,stand
1/9/2020 11:58,0.101,-0.114852905,5.2737885,8.465805,AR,stand
1/9/2020 11:58,0.099,-0.098098755,5.2905273,8.453842,AR,stand
1/9/2020 11:58,0.1,-0.17468262,5.314453,8.439484,AR,stand
1/9/2020 11:58,0.1,-0.15074158,5.326416,8.535202,AR,stand
1/9/2020 11:58,0.101,-0.057434082,5.367096,8.324631,AR,stand
1/9/2020 11:58,0.099,-0.12921143,5.2857513,8.307877,AR,stand
1/9/2020 11:58,0.1,-0.2033844,5.292923,8.396408,AR,stand
1/9/2020 11:58,0.1,-0.14356995,5.2331085,8.403595,AR,stand
1/9/2020 11:58,0.1,-0.119644165,5.1541443,8.664413,AR,stand
1/9/2020 11:58,0.1,-0.093322754,5.242676,8.461029,AR,stand
1/9/2020 11:58,0.101,-0.1603241,5.2043915,8.5208435,AR,stand
1/9/2020 11:58,0.099,-0.22970581,5.2546387,8.449051,AR,stand
1/9/2020 11:58,0.1,-0.102890015,5.2331085,8.427521,AR,stand
1/9/2020 11:58,0.1,-0.17468262,5.230713,8.482559,AR,stand
1/9/2020 11:58,0.1,-0.098098755,5.170883,8.508881,AR,stand
1/9/2020 11:58,0.1,-0.16749573,5.2043915,8.561523,AR,stand
1/9/2020 11:58,0.1,-0.1603241,5.223526,8.312668,AR,stand
1/9/2020 11:58,0.101,-0.16989136,5.3288116,8.353348,AR,stand
1/9/2020 11:58,0.099,-0.13400269,5.201996,8.386841,AR,stand
1/9/2020 11:58,0.1,-0.107681274,5.2857513,8.327026,AR,stand
