Time_stamp,Seconds,X,Y,Z,profile,Activity
1/8/2020 17:09,0.101,-0.028869629,-7.78E-04,-0.02357483,AR,laying
1/8/2020 17:09,0.099,-0.010543823,-0.022766113,0.008804321,AR,laying
1/8/2020 17:09,0.1,0.05053711,-0.039276123,-0.021133423,AR,laying
1/8/2020 17:09,0.1,-0.004440308,-0.02154541,-3.66E-04,AR,laying
1/8/2020 17:09,0.1,0.004119873,-0.020950317,0.008804321,AR,laying
1/8/2020 17:09,0.1,-0.04902649,0.021194458,-0.029678345,AR,laying
1/8/2020 17:09,0.1,0.019378662,-0.01727295,0.037506104,AR,laying
1/8/2020 17:09,0.1,-7.63E-04,-0.024002075,0.013076782,AR,laying
1/8/2020 17:09,0.1,0.03404236,-0.079589844,0.09309387,AR,laying
1/8/2020 17:09,0.101,0.17149353,-0.8969269,0.55918884,AR,laying
1/8/2020 17:09,0.099,-0.27748108,-0.43084717,0.7174072,AR,laying
1/8/2020 17:09,0.1,0.09147644,-0.20237732,0.26168823,AR,laying
1/8/2020 17:09,0.1,-0.04168701,-0.05697632,-0.010742188,AR,laying
1/8/2020 17:09,0.1,-0.006256104,0.015090942,0.01612854,AR,laying
1/8/2020 17:09,0.1,0.044433594,-0.024002075,0.004516602,AR,laying
1/8/2020 17:09,0.101,-0.091781616,0.07434082,-0.001586914,AR,laying
1/8/2020 17:09,0.099,-0.0856781,-0.1315155,-0.030899048,AR,laying
1/8/2020 17:09,0.1,-0.0539093,0.031585693,-0.021743774,AR,laying
1/8/2020 17:09,0.1,0.035873413,0.016311646,-0.07733154,AR,laying
1/8/2020 17:09,0.102,0.043823242,0.15681458,-0.11764526,AR,laying
1/8/2020 17:09,0.098,-0.007476807,0.39871216,-0.14941406,AR,laying
1/8/2020 17:09,0.1,0.005340576,0.04196167,-0.010131836,AR,laying
1/8/2020 17:09,0.1,-0.006881714,-0.014831543,-0.018081665,AR,laying
1/8/2020 17:09,0.101,-0.042312622,-7.78E-04,-0.022354126,AR,laying
1/8/2020 17:09,0.099,0.007781982,-0.005661011,-0.008300781,AR,laying
1/8/2020 17:09,0.1,-0.0856781,-0.020324707,-0.044952393,AR,laying
1/8/2020 17:09,0.102,-0.107055664,-0.034988403,-0.030288696,AR,laying
1/8/2020 17:09,0.098,-0.01725769,-0.005661011,-0.015625,AR,laying
1/8/2020 17:09,0.101,0.023666382,-0.001403809,0.02406311,AR,laying
1/8/2020 17:09,0.099,0.007171631,-0.014221191,-0.008911133,AR,laying
1/8/2020 17:09,0.1,0.028549194,-0.013000488,-0.011962891,AR,laying
1/8/2020 17:09,0.101,-0.014816284,-0.005065918,-0.00769043,AR,laying
1/8/2020 17:09,0.099,-0.00869751,-0.015441895,0.001480103,AR,laying
1/8/2020 17:09,0.1,-0.034362793,0.021194458,-0.02418518,AR,laying
1/8/2020 17:09,0.1,-0.050857544,-0.04598999,-0.082214355,AR,laying
1/8/2020 17:09,0.101,-0.10888672,0.013259888,-0.049835205,AR,laying
1/8/2020 17:09,0.099,0.0627594,0.33335876,-0.34428406,AR,laying
1/8/2020 17:09,0.1,0.54045105,0.8635864,-0.67292786,AR,laying
1/8/2020 17:09,0.1,0.31871033,0.06335449,-0.37420654,AR,laying
1/8/2020 17:09,0.101,-0.3776703,-0.10646057,-0.010131836,AR,laying
1/8/2020 17:09,0.099,0.38285828,-0.003219605,0.09614563,AR,laying
1/8/2020 17:09,0.1,-0.21212769,-0.3092804,0.26475525,AR,laying
1/8/2020 17:09,0.1,0.10368347,-0.09057617,0.19143677,AR,laying
1/8/2020 17:09,0.1,0.23440552,-0.052093506,0.033843994,AR,laying
1/8/2020 17:09,0.1,0.1953125,0.10733032,-0.022354126,AR,laying
1/8/2020 17:09,0.101,0.40179443,0.22584534,-0.030288696,AR,laying
1/8/2020 17:09,0.099,-0.056350708,-0.028884888,-0.03640747,AR,laying
1/8/2020 17:09,0.1,0.11224365,-0.1797638,0.09736633,AR,laying
1/8/2020 17:09,0.1,-0.16447449,-0.07102966,-0.022354126,AR,laying
1/8/2020 17:09,0.1,-0.043533325,-0.06980896,0.01612854,AR,laying
1/8/2020 17:09,0.1,-0.083847046,0.00227356,0.003295898,AR,laying
1/8/2020 17:09,0.1,0.09513855,0.008377075,0.012466431,AR,laying
1/8/2020 17:09,0.101,-0.0050354,4.43E-04,-0.019302368,AR,laying
1/8/2020 17:09,0.099,0.015716553,-0.039871216,0.033843994,AR,laying
1/8/2020 17:09,0.1,-0.028869629,-0.01361084,-0.02357483,AR,laying
1/8/2020 17:09,0.1,0.026107788,0.008972168,0.042388916,AR,laying
1/8/2020 17:09,0.1,-0.00932312,0.0181427,-0.00402832,AR,laying
1/8/2020 17:09,0.1,-0.014205933,0.004714966,-0.003417969,AR,laying
1/8/2020 17:09,0.1,-0.07223511,0.018753052,-0.002197266,AR,laying
1/8/2020 17:09,0.101,0.09880066,0.021194458,0.010635376,AR,laying
1/8/2020 17:09,0.099,-0.07345581,-0.07286072,-0.009521484,AR,laying
1/8/2020 17:09,0.1,0.052368164,0.028533936,0.005752564,AR,laying
1/8/2020 17:09,0.103,-0.04963684,0.027923584,-0.005859375,AR,laying
1/8/2020 17:09,0.097,0.041381836,-0.007507324,0.004516602,AR,laying
1/8/2020 17:09,0.1,-0.023986816,0.032806396,-0.006469727,AR,laying
1/8/2020 17:09,0.1,-0.062469482,0.010818481,-0.011962891,AR,laying
1/8/2020 17:09,0.101,0.064590454,-0.014831543,0.003921509,AR,laying
1/8/2020 17:09,0.099,0.005340576,0.019973755,-0.001586914,AR,laying
1/8/2020 17:09,0.1,0.020004272,-0.007507324,8.54E-04,AR,laying
1/8/2020 17:09,0.1,-0.009918213,0.20690918,-0.009521484,AR,laying
1/8/2020 17:09,0.1,0.012054443,-0.12234497,0.016738892,AR,laying
1/8/2020 17:09,0.1,0.015106201,0.07006836,-0.008300781,AR,laying
1/8/2020 17:09,0.1,-0.01725769,-0.010559082,-0.00769043,AR,laying
1/8/2020 17:09,0.1,-0.0844574,4.43E-04,0.001480103,AR,laying
1/8/2020 17:09,0.101,0.07925415,-0.032546997,0.013076782,AR,laying
1/8/2020 17:09,0.099,-0.035583496,0.003494263,-0.021133423,AR,laying
1/8/2020 17:09,0.1,0.029769897,-0.0178833,2.59E-04,AR,laying
1/8/2020 17:09,0.1,-0.04963684,0.010192871,-0.015625,AR,laying
1/8/2020 17:09,0.101,0.021224976,-0.119903564,0.019180298,AR,laying
1/8/2020 17:09,0.099,0.021820068,0.043182373,-0.009521484,AR,laying
1/8/2020 17:09,0.1,0.005935669,-0.019729614,-0.008300781,AR,laying
1/8/2020 17:09,0.1,-0.014205933,0.007156372,-0.008300781,AR,laying
1/8/2020 17:09,0.1,-0.091171265,0.023040771,-0.01625061,AR,laying
1/8/2020 17:09,0.102,0.062149048,0.007156372,0.010635376,AR,laying
1/8/2020 17:09,0.098,-0.067352295,-0.026443481,-0.029067993,AR,laying
1/8/2020 17:09,0.101,0.053588867,-0.0178833,0.03199768,AR,laying
1/8/2020 17:09,0.099,-0.005661011,-0.020950317,0.001480103,AR,laying
1/8/2020 17:09,0.1,-0.051467896,0.019973755,-0.018692017,AR,laying
1/8/2020 17:09,0.1,0.013275147,-0.006286621,0.005142212,AR,laying
1/8/2020 17:09,0.1,-0.019699097,-0.024002075,-0.03640747,AR,laying
1/8/2020 17:09,0.1,-0.048416138,0.05357361,-0.013183594,AR,laying
1/8/2020 17:09,0.101,0.027938843,0.010192871,0.005752564,AR,laying
1/8/2020 17:09,0.1,0.08718872,-0.10707092,0.04360962,AR,laying
1/8/2020 17:09,0.099,-0.06918335,0.030975342,-0.033340454,AR,laying
1/8/2020 17:09,0.1,0.00289917,-0.005065918,-0.00402832,AR,laying
1/8/2020 17:09,0.101,-0.019088745,0.032196045,-0.001586914,AR,laying
1/8/2020 17:09,0.099,-0.008102417,-0.005661011,-0.004638672,AR,laying
1/8/2020 17:09,0.1,-0.036193848,0.017532349,-0.013793945,AR,laying
1/8/2020 17:09,0.1,0.062149048,-0.019104004,-0.002807617,AR,laying
1/8/2020 17:09,0.1,0.0627594,0.001037598,0.019180298,AR,laying
1/8/2020 17:09,0.101,-0.028869629,-0.018508911,-0.013793945,AR,laying
1/8/2020 17:09,0.099,-1.68E-04,-0.007507324,0.006362915,AR,laying
1/8/2020 17:09,0.1,-0.003814697,0.004714966,-0.008911133,AR,laying
1/8/2020 17:09,0.101,-0.011764526,0.020584106,-0.008300781,AR,laying
1/8/2020 17:09,0.099,0.00227356,0.00227356,-9.77E-04,AR,laying
1/8/2020 17:09,0.1,0.00289917,0.001037598,2.59E-04,AR,laying
1/8/2020 17:09,0.1,0.001052856,-0.001998901,8.54E-04,AR,laying
1/8/2020 17:09,0.1,-0.007476807,0.03036499,-9.77E-04,AR,laying
1/8/2020 17:09,0.1,-0.012374878,0.005310059,0.002700806,AR,laying
1/8/2020 17:09,0.101,0.011444092,0.005935669,0.002075195,AR,laying
1/8/2020 17:09,0.099,0.025497437,0.015090942,0.002075195,AR,laying
1/8/2020 17:09,0.1,0.033432007,0.012649536,0.005142212,AR,laying
1/8/2020 17:09,0.1,0.027328491,0.033416748,0.007583618,AR,laying
1/8/2020 17:09,0.1,-0.019699097,0.001663208,0.003295898,AR,laying
1/8/2020 17:09,0.1,0.116500854,0.056625366,0.012466431,AR,laying
1/8/2020 17:09,0.1,-0.06491089,-0.011169434,-0.006469727,AR,laying
1/8/2020 17:09,0.101,-0.09361267,-0.14251709,-0.007080078,AR,laying
1/8/2020 17:09,0.099,-0.03375244,-0.055755615,0.04055786,AR,laying
1/8/2020 17:09,0.1,-0.06123352,0.016311646,0.008804321,AR,laying
1/8/2020 17:09,0.1,0.012664795,0.017532349,0.004516602,AR,laying
1/8/2020 17:09,0.101,-0.003814697,0.019363403,0.001480103,AR,laying
1/8/2020 17:09,0.099,0.009002686,0.017532349,0.002075195,AR,laying
1/8/2020 17:09,0.1,0.011444092,0.032806396,-0.006469727,AR,laying
1/8/2020 17:09,0.1,0.13972473,0.43963623,0.006362915,AR,laying
1/8/2020 17:09,0.1,0.4586029,0.9026947,0.12364197,AR,laying
1/8/2020 17:09,0.1,-0.28726196,-0.24635315,-0.0644989,AR,laying
1/8/2020 17:09,0.1,-0.14614868,-0.53712463,-0.00769043,AR,laying
1/8/2020 17:09,0.101,-0.08016968,-0.23901367,0.046066284,AR,laying
1/8/2020 17:09,0.099,0.00289917,-0.06858826,0.07354736,AR,laying
1/8/2020 17:09,0.101,0.06825256,-0.08935547,0.022842407,AR,laying
1/8/2020 17:09,0.099,0.04626465,-0.059432983,-0.004638672,AR,laying
1/8/2020 17:09,0.101,0.11039734,-0.06858826,0.009414673,AR,laying
1/8/2020 17:09,0.099,0.023040771,-0.013000488,0.004516602,AR,laying
