,Date_time,X,Y,Z,Profile,Activity,ts
0,2020-01-09 11:57:00,0.110076904,4.137192,8.908478,AR,stand,1578571020
1,2020-01-09 11:57:00,-1.002594,5.206787,7.994415299999999,AR,stand,1578571020
2,2020-01-09 11:57:00,-0.00479126,5.01297,8.279160000000001,AR,stand,1578571020
3,2020-01-09 11:57:00,0.29193115,5.1469574,8.781661999999999,AR,stand,1578571020
4,2020-01-09 11:57:00,-0.68196106,6.16391,10.664810000000001,AR,stand,1578571020
5,2020-01-09 11:57:00,-0.5790558000000001,4.9459686,8.989838,AR,stand,1578571020
6,2020-01-09 11:57:00,1.036087,4.989029,7.6378937,AR,stand,1578571020
7,2020-01-09 11:57:00,-0.6460570999999999,4.893326,5.481964,AR,stand,1578571020
8,2020-01-09 11:57:00,-2.0315093999999996,2.3569336,7.898712,AR,stand,1578571020
9,2020-01-09 11:57:00,-2.835495,0.41635132,12.708282,AR,stand,1578571020
10,2020-01-09 11:57:00,-2.2396849999999997,-0.27757263,10.41835,AR,stand,1578571020
11,2020-01-09 11:57:00,-0.5048828,0.6628113,10.272385,AR,stand,1578571020
12,2020-01-09 11:57:00,-0.7776642,1.5457611,9.812973,AR,stand,1578571020
13,2020-01-09 11:57:00,-1.9573363999999998,0.033493042,11.760727000000001,AR,stand,1578571020
14,2020-01-09 11:57:00,-1.0504456,2.2444610000000003,10.243668,AR,stand,1578571020
15,2020-01-09 11:57:00,0.5934143,0.62931824,9.820145,AR,stand,1578571020
16,2020-01-09 11:57:00,-0.22970581,2.5746765,8.757736,AR,stand,1578571020
17,2020-01-09 11:57:00,-0.6077728,2.2396849999999997,11.406586,AR,stand,1578571020
18,2020-01-09 11:57:00,-0.92123413,2.7565307999999997,9.853638,AR,stand,1578571020
19,2020-01-09 11:57:00,-0.37327576,3.5485535,8.279160000000001,AR,stand,1578571020
20,2020-01-09 11:57:00,0.100494385,3.3044891000000005,10.29393,AR,stand,1578571020
21,2020-01-09 11:57:00,-0.36610413,3.3690947999999996,9.018555000000001,AR,stand,1578571020
22,2020-01-09 11:57:00,-0.69869995,2.5579224,8.013565,AR,stand,1578571020
23,2020-01-09 11:57:00,-1.5601196000000002,1.9692993000000003,11.34198,AR,stand,1578571020
24,2020-01-09 11:57:00,0.0382843,3.0891266,9.710068,AR,stand,1578571020
25,2020-01-09 11:57:00,-0.3014984000000001,2.5507507,10.782059,AR,stand,1578571020
26,2020-01-09 11:57:00,0.8183441,3.7304077000000007,9.279373,AR,stand,1578571020
27,2020-01-09 11:57:00,-0.0071716309999999995,3.883545,8.846267999999998,AR,stand,1578571020
28,2020-01-09 11:57:00,-0.117248535,3.6897278,9.267395,AR,stand,1578571020
29,2020-01-09 11:57:00,0.62213135,2.4693909,10.516449,AR,stand,1578571020
30,2020-01-09 11:57:00,-0.62931824,3.1992035,9.779465,AR,stand,1578571020
